"SR","FRic","FEve","FDiv","FDis","RaoQ","kde.alpha","kde.evenness","kde.dispersion","Plot","Ring","n_trait","traits","mean_cor","min_cor","max_cor"
5,0.105306564868709,0.543798099822705,0.987137028878841,0.283071606941627,0.0922972598115656,0.931286245453709,0.705660398772631,0.546453278908851,188,4,3,6,NA,NA,NA
5,0.153675149993564,0.696456461274388,0.961314749826791,0.120715678823811,0.0346561771666792,0.867880340688155,0.599162014187178,0.51261637962297,201,4,3,6,NA,NA,NA
4,0.241359603777882,0.539454252411206,0.993005255483975,0.161223106596387,0.0570343865588423,1.74100882162609,0.6168948586593,0.694371561331561,222,4,3,6,NA,NA,NA
6,0.138097563490451,0.683844574407307,0.923522157887039,0.27171537110564,0.0803267265018402,0.875298727138783,0.673138731227661,0.499458155303302,306,6,3,6,NA,NA,NA
5,0.153675149993564,0.665844738042174,0.918959265163441,0.262798291671188,0.0820420337092267,1.045782713858,0.718209494900304,0.552974687474014,344,6,3,6,NA,NA,NA
6,0.138097563490451,0.62186893667765,0.964266469199046,0.206530048685014,0.0625327945276792,0.819330242422813,0.695322248206461,0.501614188650817,355,6,3,6,NA,NA,NA
4,0.00744830287365813,0.566008529590471,0.956299293107714,0.135372399049962,0.0412880538457276,0.780532635509291,0.648282792107397,0.493490722123915,358,6,3,6,NA,NA,NA
3,0.0232123088947558,0.435355068321736,0.853132803871841,0.149317830882415,0.0350708326175544,0.757303110098287,0.741893166673482,0.494175097842626,67,2,3,7,NA,NA,NA
4,0.0596321893162643,0.369013922500001,0.978611232885708,0.113565551892187,0.0280028395356298,0.557547903267123,0.661161596237697,0.428056721569875,69,2,3,7,NA,NA,NA
6,0.190990837140319,0.595739494177259,0.957827074870978,0.212974776549073,0.0585702998332039,1.01109620990707,0.566886492982091,0.534786513107227,104,2,3,7,NA,NA,NA
5,0.208609424879184,0.355568596224788,0.772709892564451,0.245874312387298,0.0677261295550275,1.06260791860612,0.605446425412797,0.537577610191406,107,2,3,7,NA,NA,NA
6,0.198292792727744,0.465353004735357,0.921505025307238,0.212945746022913,0.055681385229732,0.894885212826982,0.58986613338493,0.508603620733278,184,4,3,7,NA,NA,NA
5,0.112023815791906,0.389461471823264,0.917970963874183,0.19918337661027,0.0461621611188837,0.552984227241659,0.71157769275619,0.423837479550946,188,4,3,7,NA,NA,NA
5,0.189667299282605,0.640267671074115,0.978217850805593,0.102034175359357,0.0278573841482216,0.966361973158896,0.558970049924374,0.522215600044393,201,4,3,7,NA,NA,NA
4,0.0316718720310545,0.551230097515113,0.743090262462426,0.111669361008341,0.0280549366862549,0.553286233747989,0.626976475646901,0.433554211719957,222,4,3,7,NA,NA,NA
6,0.198292792727744,0.626870067679231,0.923787585959619,0.253365738005014,0.0700652321408756,1.13600972273635,0.569731015831389,0.570758177464034,306,6,3,7,NA,NA,NA
5,0.189667299282605,0.550720946184347,0.940459471480986,0.227827447908004,0.0641765793553761,1.16466662228359,0.59058605757515,0.575052603407669,344,6,3,7,NA,NA,NA
6,0.198292792727744,0.620499427814491,0.953561497085363,0.179621158027443,0.0468599385449259,1.02207063259005,0.596130373459017,0.542596127536917,355,6,3,7,NA,NA,NA
4,0.105650420112194,0.544560621654288,0.980527040472852,0.108128129482139,0.026286502399019,0.627673055958006,0.648088001203793,0.44941785901391,358,6,3,7,NA,NA,NA
3,0.00148805155118145,0.318956372762072,0.799126172670472,0.117132476020823,0.0249920612023718,0.404411396702186,0.737125644001211,0.386373193923393,67,2,3,8,NA,NA,NA
4,0.0976925463563139,0.310441194719448,0.663084096151588,0.0972539574467516,0.0209397077058554,0.61455239315466,0.586448150589694,0.42405379381267,69,2,3,8,NA,NA,NA
6,0.201976683802755,0.48872977995594,0.703320177863771,0.195971014907613,0.0565142607142568,0.991187648135689,0.58423004846025,0.526376307590386,104,2,3,8,NA,NA,NA
5,0.176311245817856,0.718094940063407,0.781632890335246,0.257611420461429,0.0804443036909,1.26194790931026,0.596924282589268,0.614600798992634,107,2,3,8,NA,NA,NA
6,0.197724338901471,0.449617530416779,0.609683032946376,0.186991659740508,0.0472229017800061,0.953054925494618,0.586443199131221,0.497472750121862,184,4,3,8,NA,NA,NA
5,0.116261232295507,0.43899246706299,0.63875004002984,0.210801692219034,0.0563840973752243,0.650866198326993,0.582105161678555,0.454034974718736,188,4,3,8,NA,NA,NA
5,0.196290297934595,0.415264902552766,0.712085379838668,0.0996908296504446,0.0288548354842764,0.908148806043154,0.512516949629612,0.506486902104824,201,4,3,8,NA,NA,NA
4,0.099552830765375,0.731617776396848,0.672949908885468,0.0885853747947846,0.0238890250529702,1.04168286750699,0.542265837403342,0.529048249945203,222,4,3,8,NA,NA,NA
6,0.151196306203557,0.525875756565274,0.691092469779472,0.234369003771418,0.0687100545515563,1.08738402332484,0.580827047492257,0.557487828084695,306,6,3,8,NA,NA,NA
5,0.196290297934595,0.569864488815169,0.77223257083197,0.214642576835719,0.0640089136842762,1.09946975681486,0.615348269753044,0.56154718245046,344,6,3,8,NA,NA,NA
6,0.139775539068942,0.37807613367377,0.483404648955992,0.159529114608352,0.0417987315956353,0.922438894924806,0.544158335662575,0.503107583643064,355,6,3,8,NA,NA,NA
4,0.00606271223479766,0.559959208631892,0.30821689222789,0.0944763303113296,0.0193794194501595,0.355861086930559,0.696619053032379,0.354411992024866,358,6,3,8,NA,NA,NA
3,0.00154725120220072,0.367632919372483,0.825884478005668,0.118369830650315,0.0248372108121714,0.0817983159039728,0.672414852570669,0.46477512100773,67,2,3,9,NA,NA,NA
4,0.135014781342793,0.33516971645306,0.990624931193895,0.0996951428427033,0.0223719099688964,0.812439190546371,0.442657658287411,0.489886289922031,69,2,3,9,NA,NA,NA
6,0.248531408644848,0.585898898912992,0.969427355259513,0.211212174149092,0.0655959428034662,1.31288976670374,0.531815635559759,0.603634707332203,104,2,3,9,NA,NA,NA
5,0.224004565242392,0.707536379130946,0.943133006192308,0.34475467509761,0.127236315058883,1.84061988498059,0.599163521115776,0.750331657173298,107,2,3,9,NA,NA,NA
6,0.256517116900702,0.564931514115374,0.95785395092894,0.196608183001294,0.0537560496266951,1.26943763735584,0.515803437091633,0.597335047407314,184,4,3,9,NA,NA,NA
5,0.142165656873497,0.544327551291882,0.945939994673952,0.223837932395729,0.0620534090234659,0.913740049947205,0.499460171898163,0.522717279837533,188,4,3,9,NA,NA,NA
5,0.243534217054307,0.584837445190698,0.985085456477907,0.105617102880393,0.0338519565443271,1.25709996995939,0.431120050920634,0.593090107812947,201,4,3,9,NA,NA,NA
4,0.206215673093746,0.520658728511234,0.766131895708838,0.109542694600959,0.0343265005400678,1.60328587599074,0.486928771976248,0.657837760453021,222,4,3,9,NA,NA,NA
6,0.223738748269616,0.634934075167391,0.921580631506107,0.24027034470284,0.0763325876888538,1.41634971843703,0.550917059448863,0.63318085007963,306,6,3,9,NA,NA,NA
5,0.243534217054307,0.564637843792018,0.960700406775207,0.230463383721523,0.0747662269004634,1.51119416772298,0.560088058360858,0.657937295178419,344,6,3,9,NA,NA,NA
6,0.223738748269616,0.537198763322643,0.93080251508602,0.155366810768712,0.0437006161313571,1.29901990828106,0.493919780483304,0.598671347305631,355,6,3,9,NA,NA,NA
4,0.0209933333144986,0.56281495884745,0.957944015110812,0.0908738133748997,0.0182131556642891,0.201947849800309,0.497126071970291,0.394426322538079,358,6,3,9,NA,NA,NA
3,0.0656208968187391,0.931361520800593,0.80680126494722,0.161161445109098,0.0344356447545379,0.861739030520837,0.649965479414105,0.528466271131991,67,2,3,10,NA,NA,NA
4,0.178102442526576,0.294714920761553,0.959460414986558,0.0976285986677874,0.023473739346172,1.1808556125802,0.459584425664794,0.56376649305497,69,2,3,10,NA,NA,NA
6,0.270259597195968,0.55547595078665,0.974293994411465,0.211212176668691,0.0683196875608383,1.43991338310169,0.525250311522964,0.637940182561873,104,2,3,10,NA,NA,NA
5,0.224889470238598,0.256541049293181,0.944075920902725,0.365212046022741,0.144105848989154,1.91732044535483,0.594198904293647,0.774497194557673,107,2,3,10,NA,NA,NA
6,0.262809219560462,0.493879584524241,0.988112569215028,0.201246151152124,0.0597533140195826,1.38696048598315,0.535777714071154,0.618275939560995,184,4,3,10,NA,NA,NA
5,0.188081613187282,0.580417419001107,0.952340018989111,0.250980117890802,0.0846247285501424,1.3225046902952,0.481681740776023,0.61225855690146,188,4,3,10,NA,NA,NA
5,0.258254851895764,0.540537296597924,0.991396489567391,0.104261177601381,0.0344907977732637,1.37522097591667,0.456766911673832,0.625695718779556,201,4,3,10,NA,NA,NA
4,0.205806197488024,0.189070985925114,0.649631268663331,0.113137477420829,0.0368668645340427,1.6266497994937,0.482231819958259,0.674705326243959,222,4,3,10,NA,NA,NA
6,0.209471056705939,0.608267492423237,0.903931153919928,0.237646764430435,0.0758715801199007,1.43518345883857,0.537457546280478,0.640607253916199,306,6,3,10,NA,NA,NA
5,0.258254851895764,0.484532965119942,0.977671049225919,0.231835472833609,0.0789578501440937,1.66337319955998,0.561816747478586,0.686079863602319,344,6,3,10,NA,NA,NA
6,0.21472639081546,0.533707207908646,0.798264517461242,0.162588318707692,0.0440634103265303,1.25744324064329,0.495172879409024,0.58579654142832,355,6,3,10,NA,NA,NA
4,0.0350477242592934,0.548447513687897,0.974795650361664,0.0871802936831791,0.0169223258515794,0.337314229312114,0.472011606278365,0.404135412145224,358,6,3,10,NA,NA,NA
3,0.00907266747765402,0.403407894573569,0.83421528374001,0.108018943918675,0.0177739142541376,0.415980845592063,0.479693814998458,0.447894273050631,67,2,3,11,NA,NA,NA
4,0.0824735998814945,0.0890606202754316,0.802299788505749,0.07836327431873,0.014513158628064,0.535659231667966,0.494551886399039,0.43083016103211,69,2,3,11,NA,NA,NA
6,0.199616229737342,0.428245950320111,0.721028036403452,0.170955360945696,0.0500981931421746,1.18327949887598,0.538064026925312,0.580064238271156,104,2,3,11,NA,NA,NA
5,0.221662272996224,0.764977745126219,0.845533478526226,0.349523774047285,0.136677551299153,1.85237083186211,0.523988152635226,0.772839075306648,107,2,3,11,NA,NA,NA
6,0.201588116317053,0.55001586231831,0.925143237850995,0.156579920691511,0.0376199494926929,1.11599736883443,0.501909994118158,0.546937675507712,184,4,3,11,NA,NA,NA
5,0.0943056571141549,0.490232428151703,0.986350979813581,0.180478228185687,0.0414016015588657,0.535828399993398,0.565796428101089,0.439211584718338,188,4,3,11,NA,NA,NA
5,0.199616229737342,0.376199089170635,0.631584089017003,0.0816936203561989,0.0252883738514501,1.17179970515086,0.531118841558886,0.558153652036445,201,4,3,11,NA,NA,NA
4,0.210649711357103,0.73586281387057,0.686188807742158,0.0876552045168013,0.0314839377869474,1.68067149534252,0.521678367009989,0.687781680246146,222,4,3,11,NA,NA,NA
6,0.20510017495642,0.46257506270862,0.803647005902295,0.205689363961494,0.0625687080450254,1.35659455612081,0.536416761949144,0.619431584421696,306,6,3,11,NA,NA,NA
5,0.199616229737342,0.43580250350019,0.708646082129349,0.186853977072633,0.0576469469761471,1.39365038902336,0.568421041368117,0.621279413247707,344,6,3,11,NA,NA,NA
6,0.205502393333039,0.36658755538673,0.850379243795853,0.127741886873383,0.0333745756191439,1.21060089101721,0.476258069421871,0.576957539373734,355,6,3,11,NA,NA,NA
4,0.00390795331949375,0.206694760703755,0.880088781799958,0.0705562212951252,0.0121546400147594,0.240597180036969,0.367608953747143,0.39508046586424,358,6,3,11,NA,NA,NA
3,0.00390246263221902,0.328191283560882,0.802866573513578,0.136486317361486,0.0340611277753856,0.480429280643296,0.73850971305768,0.497832550854162,67,2,3,12,NA,NA,NA
4,0.171247658406436,0.547192923079314,0.980848979149036,0.116162636415831,0.0309301108152737,1.13945379334098,0.529400674881802,0.569674789837943,69,2,3,12,NA,NA,NA
6,0.262741619869334,0.613860892334816,0.978480579597487,0.220890502549337,0.0641722185229871,1.28552910076058,0.501116397025783,0.589816207952989,104,2,3,12,NA,NA,NA
5,0.238947345799452,0.309219862113522,0.963901936003154,0.368492858867325,0.141215497579243,1.93855851526601,0.484433972010438,0.758160267190476,107,2,3,12,NA,NA,NA
6,0.275961549668899,0.542906946863029,0.960981096485205,0.224157760552896,0.0640117721895396,1.28434467627491,0.525924617752786,0.582760015180099,184,4,3,12,NA,NA,NA
5,0.165790243099311,0.538297219119865,0.929734839010069,0.260803233282471,0.0832923133875031,1.21809219827759,0.65141449222482,0.587895663194915,188,4,3,12,NA,NA,NA
5,0.238041927068095,0.682898956158286,0.98587684095736,0.108552968005101,0.0317823160396328,1.22682194103436,0.505600673699404,0.582686025585073,201,4,3,12,NA,NA,NA
4,0.238947345799452,0.516594217729725,0.859063574088128,0.128957452134066,0.04353301565979,1.86271859867138,0.491462617687618,0.712161477997236,222,4,3,12,NA,NA,NA
6,0.231190495746909,0.64207002217967,0.910077968132666,0.245006901057001,0.0696347840396828,1.26115785333328,0.487112839778701,0.597442169326034,306,6,3,12,NA,NA,NA
5,0.238041927068095,0.648026089453036,0.961901384421627,0.243271753699909,0.0733042227520294,1.47964803594792,0.524594687318999,0.63301796634425,344,6,3,12,NA,NA,NA
6,0.231190495746909,0.565068255383875,0.938674658783653,0.170854285776906,0.0461638970720517,1.13092604828422,0.460273039360753,0.571989018140909,355,6,3,12,NA,NA,NA
4,0.00145900601321433,0.546380275403252,0.956745731683612,0.101605818932506,0.0243958844192949,0.313038672410994,0.650533387220329,0.426907321839922,358,6,3,12,NA,NA,NA
3,0.00283929622520118,0.327358021469534,0.805881606925598,0.0974719973716459,0.0173655212127282,0.432116615672928,0.732839958771577,0.449853744005691,67,2,3,13,NA,NA,NA
4,0.111971288368474,0.335333975270905,0.998181408568807,0.0804768316587582,0.0154040674998741,0.723135702544616,0.551933336146298,0.470631631942517,69,2,3,13,NA,NA,NA
6,0.215230555447249,0.574954190100347,0.946785310294521,0.176266636188891,0.056785131975784,1.30081445668215,0.558248340887755,0.614476893149241,104,2,3,13,NA,NA,NA
5,0.192372971183257,0.629008249439087,0.764615428928757,0.236256873615455,0.0715064019569695,1.56256092547168,0.655613396140925,0.674968436640313,107,2,3,13,NA,NA,NA
6,0.223144891720461,0.42986602204526,0.949818457073535,0.166248038256012,0.0427364944780442,1.19540225623879,0.559332930180466,0.562773566078249,184,4,3,13,NA,NA,NA
5,0.115672142337339,0.395071246028125,0.989078237959274,0.176141986533183,0.0381515753322705,0.680784551565134,0.592310261419634,0.463458811990728,188,4,3,13,NA,NA,NA
5,0.210831285117195,0.577215722843322,0.98668603774276,0.0885061173611506,0.0300163181076681,1.2687204373767,0.48717516152075,0.596114954870582,201,4,3,13,NA,NA,NA
4,0.132928234869595,0.233558274836734,0.74374063492906,0.0724137670713317,0.0179766159548529,1.12179604234007,0.521970612405487,0.553266015177882,222,4,3,13,NA,NA,NA
6,0.204686577786523,0.586455718483065,0.847068667495621,0.219311925684047,0.072753301826012,1.42140012030111,0.553918410057968,0.636953858396742,306,6,3,13,NA,NA,NA
5,0.210831285117195,0.545807260527375,0.954148579074521,0.20009113095405,0.0671002885336067,1.49247772434795,0.584343579334558,0.652729144915444,344,6,3,13,NA,NA,NA
6,0.204686577786523,0.589362141568933,0.82300078553029,0.135824601177876,0.0380387764318987,1.26381789496006,0.533685944951651,0.588791482793793,355,6,3,13,NA,NA,NA
4,0.0289603955246997,0.506474165415848,0.899074714154553,0.074548414868733,0.0132787602504936,0.38045481971326,0.657395238458897,0.402375026556916,358,6,3,13,NA,NA,NA
3,0.00254081797307567,0.338596506025956,0.826272335774189,0.136746164209351,0.0343485792348192,0.566105227968111,0.742120593447177,0.485449283245621,67,2,3,14,NA,NA,NA
4,0.0917520553352266,0.405927546605551,0.982722150492613,0.114739960665696,0.0276499631071424,0.626462228672821,0.605500131399554,0.451087306434845,69,2,3,14,NA,NA,NA
6,0.205831353742003,0.631219789866436,0.943567314800176,0.22642286157719,0.0674282757721032,1.09807337318082,0.539506352037388,0.553473343521639,104,2,3,14,NA,NA,NA
5,0.197738287786716,0.757827335070428,0.694556386781996,0.242227615462844,0.0680488510804979,1.23665749951862,0.645654477825014,0.575121497721302,107,2,3,14,NA,NA,NA
6,0.237300033376889,0.593609832068715,0.894547613464315,0.21160444733307,0.056674228367712,1.07334490241347,0.58455045748531,0.53980912377754,184,4,3,14,NA,NA,NA
5,0.0999752030609338,0.508141238695907,0.986516550280227,0.218385413129884,0.0554042111492949,0.661511598346743,0.685289210714637,0.450658084038244,188,4,3,14,NA,NA,NA
5,0.197738287786716,0.632152778378721,0.972046325231048,0.115264112208912,0.0337908898662741,1.07321792409897,0.488390025592244,0.54064266810858,201,4,3,14,NA,NA,NA
4,0.098776998156563,0.231878700626683,0.815503610585045,0.105972790532108,0.0272161107997807,0.873321331904391,0.5791698436987,0.501689622148758,222,4,3,14,NA,NA,NA
6,0.237300033376889,0.639025026233417,0.883717302496434,0.262915258237708,0.0787101775724861,1.28640872642142,0.547460237937856,0.600560751264271,306,6,3,14,NA,NA,NA
5,0.197738287786716,0.590476884383637,0.944320938214717,0.237668748431302,0.0723292235049186,1.26018409042805,0.561049794451285,0.585461910254816,344,6,3,14,NA,NA,NA
6,0.237300033376889,0.58583301613177,0.905462625632739,0.188024580564072,0.0523863979917707,1.20439804758253,0.557645437611016,0.571115403471228,355,6,3,14,NA,NA,NA
4,0.0989020311265815,0.57491335213807,0.973016415847366,0.115528435909901,0.0275637533776077,0.701211277562227,0.644349576385297,0.456654376891269,358,6,3,14,NA,NA,NA
3,0.0669373727260103,0.889288060698134,0.615669730588469,0.179125593691934,0.0440271045900928,0.9398196078236,0.66319970932544,0.504609421014272,67,2,3,15,NA,NA,NA
4,0.131485620843111,0.340136541320267,0.485358392680649,0.112634298202916,0.0275563081263235,0.786254094046348,0.541675816296113,0.453248260806463,69,2,3,15,NA,NA,NA
6,0.283047096222252,0.657642129010082,0.760871436967051,0.227020816923603,0.0687905669472701,1.0501046812952,0.570268886644067,0.528379840036911,104,2,3,15,NA,NA,NA
5,0.166088553513448,0.747146907369478,0.718019641099938,0.25968259840397,0.077522132543843,0.992088621792491,0.575939953983318,0.556503236129609,107,2,3,15,NA,NA,NA
6,0.206376243777188,0.428670663217192,0.541833715774025,0.215830297526763,0.060036645849528,0.913175603925041,0.562629198132642,0.505421505046584,184,4,3,15,NA,NA,NA
5,0.197798950193213,0.560502985797512,0.601638148156616,0.24311289623857,0.0728244546767254,0.929501550745548,0.522130308800291,0.523982141061957,188,4,3,15,NA,NA,NA
5,0.205773696964113,0.692884753882836,0.498867094234661,0.113816705846199,0.0336775423695646,0.809337172296126,0.51428471242352,0.475457337702007,201,4,3,15,NA,NA,NA
4,0.0867816831612219,0.279542394940862,0.513921622172066,0.108186766598947,0.0284529480078724,0.832206951252784,0.577161604764701,0.484723083876651,222,4,3,15,NA,NA,NA
6,0.14236766633206,0.608017619008924,0.627891364339129,0.261378990820967,0.0782608985000701,0.849642181142808,0.60043135411136,0.503088671955572,306,6,3,15,NA,NA,NA
5,0.205773696964113,0.658725694778193,0.627289651954112,0.239764501141113,0.0740518810880562,1.01588945619807,0.617390295249152,0.528015760402627,344,6,3,15,NA,NA,NA
6,0.117938223066359,0.501345379459716,0.438853892686187,0.191593676131222,0.0532920338801273,0.738583630184429,0.618363849787754,0.454573087822008,355,6,3,15,NA,NA,NA
4,0.0333960961262427,0.549251374310957,0.297028960822119,0.11185749138694,0.0262911197696855,0.467505193440522,0.620012215068378,0.362112133578546,358,6,3,15,NA,NA,NA
3,0.0147061048179353,0.368380812782541,0.853428207096271,0.127453419196476,0.0258383251212938,0.650691699422583,0.723193273633714,0.468258497939528,67,2,3,16,NA,NA,NA
4,0.027571544987284,0.437365596001768,0.741960607723154,0.0935927045352793,0.0192358302614099,0.459438851892597,0.682241064578313,0.417599257139874,69,2,3,16,NA,NA,NA
6,0.189463109875874,0.563267230194456,0.654658448348264,0.189514539514304,0.051261478209172,1.00419638375316,0.557906893685125,0.526711512012117,104,2,3,16,NA,NA,NA
5,0.178004419534767,0.714517712228685,0.759726621581569,0.241028499170257,0.0715528422836513,1.25625165372544,0.669447066911696,0.590855172765454,107,2,3,16,NA,NA,NA
6,0.186083846714757,0.582287888422007,0.865635580904513,0.171963788033566,0.0405450243598406,0.959740967576427,0.585803606824127,0.512418559556995,184,4,3,16,NA,NA,NA
5,0.0867935353371941,0.410323650568125,0.742528569205575,0.17362205079568,0.0367865193287699,0.641427657218056,0.726140043620222,0.428971413256625,188,4,3,16,NA,NA,NA
5,0.189463109875874,0.665212107105738,0.576013832852203,0.0931116501995525,0.0251012903298402,0.983455123428486,0.515110165086486,0.51911826566309,201,4,3,16,NA,NA,NA
4,0.148125461861963,0.80438355076814,0.675263769822046,0.0865453878270146,0.022771715319082,1.12360498716847,0.597829519844408,0.54854672862284,222,4,3,16,NA,NA,NA
6,0.192537743439541,0.52485287001399,0.828843960802037,0.230491875366631,0.0629344446087266,1.1051718308002,0.566617142579522,0.556375279976606,306,6,3,16,NA,NA,NA
5,0.189463109875874,0.57263395393327,0.672329837111985,0.198829833496423,0.0553975576379746,1.17402215662752,0.591885963821666,0.572041152613549,344,6,3,16,NA,NA,NA
6,0.207632931986894,0.390798231881818,0.823417030862318,0.158079847051998,0.040055167446304,1.09503579391558,0.582148475470545,0.548301463662792,355,6,3,16,NA,NA,NA
4,0.0366557943501731,0.561482350725719,0.62027730213156,0.0945643801841742,0.0194580493340993,0.510181659650096,0.696516682887739,0.413696006823781,358,6,3,16,NA,NA,NA
3,0.00215810095991505,0.306440309860201,0.785108190020277,0.157817237770425,0.0451589978414427,0.0373729891038391,0.668422848022107,0.44933583703256,67,2,3,17,NA,NA,NA
4,0.125130123246698,0.34969259101507,0.993222174135098,0.130721981073091,0.0365546410832331,0.638009170303846,0.460677251319936,0.47423766002065,69,2,3,17,NA,NA,NA
6,0.242655113521898,0.552121705327628,0.987154850391539,0.236091296728787,0.0681736185277226,0.897578944097676,0.551833066744151,0.494474308735525,104,2,3,17,NA,NA,NA
5,0.161983230259985,0.378849708380561,0.84395432983435,0.2675638574018,0.0781724926677616,1.10540896560536,0.563816009262742,0.548735403373637,107,2,3,17,NA,NA,NA
6,0.232877067618375,0.503565532795959,0.919505522361235,0.237740597452102,0.0678158685591123,0.883458043180751,0.576745380253036,0.49748413619992,184,4,3,17,NA,NA,NA
5,0.087121466842586,0.512283335607457,0.984075664571943,0.253814855904925,0.0747511697667201,0.424519270454637,0.510934582853033,0.475590387174628,188,4,3,17,NA,NA,NA
5,0.182190906441689,0.692452981595697,0.986101315683956,0.117321636811585,0.032602316394412,0.786810540803366,0.487171138927028,0.468271523730195,201,4,3,17,NA,NA,NA
4,0.125440019761302,0.239552829520583,0.802927732070217,0.124148568093311,0.0357333961886507,1.07721044054786,0.535579381382041,0.548841163916514,222,4,3,17,NA,NA,NA
6,0.214161487321665,0.682935669630146,0.956190872531417,0.268481165446347,0.0757047299098231,0.908172115962754,0.514528271654773,0.503022294989801,306,6,3,17,NA,NA,NA
5,0.182190906441689,0.653690686388831,0.974549008819559,0.250808315431945,0.0731574435686281,0.945665245853813,0.518161116500461,0.525255488701988,344,6,3,17,NA,NA,NA
6,0.209370264985846,0.452020157238732,0.862815136831919,0.200782851644356,0.0569492535703079,0.808423325059133,0.523589146070954,0.479595426974256,355,6,3,17,NA,NA,NA
4,0.0648361964023707,0.5627377999463,0.894813715000078,0.125894545328643,0.0343583931311277,0.385176909727924,0.466179974173037,0.423256616092505,358,6,3,17,NA,NA,NA
3,0.00342416386221165,0.298243911850776,0.81646551560735,0.118802917780585,0.0255207117328211,0.320472094454258,0.74742276648003,0.45527504824625,67,2,3,18,NA,NA,NA
4,0.0612596056987428,0.392994175210972,0.973457630939249,0.0953322685806124,0.0198006595510419,0.390416346987477,0.58599573071288,0.405156825906484,69,2,3,18,NA,NA,NA
6,0.263757001305613,0.453408023904414,0.952872990192829,0.19390863726377,0.056762666131342,1.19154024242586,0.559162432236182,0.569639394594347,104,2,3,18,NA,NA,NA
5,0.213301305837179,0.272325285549374,0.823459096878102,0.157784843158676,0.0405360532926064,1.27164638157368,0.515095166858461,0.588737948449096,107,2,3,18,NA,NA,NA
6,0.257098798539565,0.591897499137578,0.904180544224863,0.18152760655212,0.0453206875103139,1.12710995880599,0.558682465659762,0.553149939159045,184,4,3,18,NA,NA,NA
5,0.185481613187166,0.252497301654122,0.969558918314548,0.168962167531399,0.0354784598306112,0.795426194643169,0.59897790149438,0.474161565306527,188,4,3,18,NA,NA,NA
5,0.212720316726712,0.640825373207787,0.973353061473011,0.0989670860391649,0.0291262808531536,1.10884299867222,0.465755886121057,0.562639308266364,201,4,3,18,NA,NA,NA
4,0.017682830485862,0.153556513141156,0.585890901445902,0.078554648364603,0.0168603281851151,0.318036417888998,0.67481579758716,0.426385108699113,222,4,3,18,NA,NA,NA
6,0.257098798539565,0.49647979871182,0.900240850416589,0.243693993756238,0.0734427023065067,1.32830015071109,0.574038940736891,0.616488955377267,306,6,3,18,NA,NA,NA
5,0.212720316726712,0.553137897080858,0.940244556318335,0.208636499946139,0.0634345669116474,1.31532497826187,0.5724821074885,0.610218407795793,344,6,3,18,NA,NA,NA
6,0.263013964285636,0.427900741164694,0.751956615687713,0.167494406394861,0.0455853869950449,1.29712978251982,0.568505012116999,0.584651343619941,355,6,3,18,NA,NA,NA
4,0.133503264289613,0.49890822972791,0.978513595610137,0.0985891945197936,0.0214163302838476,0.694806079802457,0.509928148711473,0.476609981272207,358,6,3,18,NA,NA,NA
3,0.086180739319384,0.908082668768677,0.797980016778243,0.183997142899827,0.0448509683067769,1.05801212069495,0.623239225326247,0.555253537557377,67,2,3,19,NA,NA,NA
4,0.178579873140606,0.324931944036205,0.987497130313727,0.115302902531124,0.0293803023382715,1.09863627042295,0.495380806921446,0.544320911870816,69,2,3,19,NA,NA,NA
6,0.322550220543862,0.592698162350673,0.978994084626742,0.242775433704139,0.0799873439559385,1.43825598205079,0.544261097363004,0.626986306792308,104,2,3,19,NA,NA,NA
5,0.222582697344948,0.758890818732777,0.934598737293262,0.342123774581781,0.122863937854617,1.76645249296704,0.499646449867182,0.725538286106475,107,2,3,19,NA,NA,NA
6,0.263256269680052,0.518319534177788,0.982123219108405,0.226463241468855,0.0675723299212407,1.34429770213169,0.531907892022412,0.614445378005007,184,4,3,19,NA,NA,NA
5,0.176097826756857,0.556330339920789,0.976372434784106,0.255998859532733,0.0795233278391991,1.11797427780843,0.650600945637605,0.562443691322898,188,4,3,19,NA,NA,NA
5,0.258567766941907,0.590145439154124,0.985114158737863,0.119912945814535,0.0389301401618779,1.3011830178988,0.523750764005602,0.6081205362464,201,4,3,19,NA,NA,NA
4,0.209219285309756,0.220498680185407,0.730216910124605,0.127875571557963,0.0385638658392596,1.48909717826851,0.511419284756297,0.646433727559077,222,4,3,19,NA,NA,NA
6,0.217820673523947,0.630038927894022,0.931942815296248,0.268150021495364,0.0853398869775162,1.39968135892837,0.53218853904608,0.629164706881466,306,6,3,19,NA,NA,NA
5,0.258567766941907,0.547295350459113,0.971870722512566,0.255813586256949,0.085655514325229,1.57573097209711,0.560981724462468,0.658044425747791,344,6,3,19,NA,NA,NA
6,0.226708675583164,0.555136599873995,0.90710529601457,0.191911300620279,0.0544646493185948,1.26842926790202,0.503430750530531,0.601067788799081,355,6,3,19,NA,NA,NA
4,0.0653169141912437,0.56452597859638,0.972516137868194,0.108166892863206,0.0245189001202772,0.582481072910705,0.54966530627278,0.447742839951133,358,6,3,19,NA,NA,NA
3,0.0131834389760754,0.40952762586349,0.85000475594756,0.130301441012998,0.025849661737149,0.309219096064823,0.729797758911662,0.462768702327282,67,2,3,20,NA,NA,NA
4,0.0392166407130724,0.446709399331104,0.981985043711224,0.095832096970165,0.0199032120244797,0.254318295936625,0.54288306027556,0.401679399591547,69,2,3,20,NA,NA,NA
