"FRich","m","Ring","Plot","n_trait","traits","SR"
0.0486169085020935,3,5,267,4,88,4
0.227114038937931,3,5,275,4,88,6
0.181099064280123,3,5,301,4,88,5
0.172782673184972,4,1,13,4,88,7
0.023149659935734,4,1,30,4,88,3
0.0486169085020935,4,1,43,4,88,4
0.023149659935734,4,1,52,4,88,3
0.0184044825380824,4,3,130,4,88,6
0.226696015896339,4,3,151,4,88,4
0.237580747938688,4,3,175,4,88,4
0.226696015896339,4,3,180,4,88,5
0.0708626458081913,4,5,253,4,88,5
0.0486169085020935,4,5,267,4,88,4
0.227114038937931,4,5,275,4,88,6
0.181099064280123,4,5,301,4,88,5
0.195293719132297,2,1,13,4,89,7
0.0501857197817916,2,1,30,4,89,3
0.0999896063868835,2,1,43,4,89,4
0.0501857197817916,2,1,52,4,89,3
0.0249226797818885,2,3,130,4,89,6
0.134122889743491,2,3,151,4,89,4
0.124360947951618,2,3,175,4,89,4
0.202494992692373,2,3,180,4,89,5
0.130353866104425,2,5,253,4,89,5
0.0999896063868835,2,5,267,4,89,4
0.218822673908795,2,5,275,4,89,6
0.199793243824991,2,5,301,4,89,5
0.195293719132297,3,1,13,4,89,7
0.0501857197817916,3,1,30,4,89,3
0.0999896063868835,3,1,43,4,89,4
0.0501857197817916,3,1,52,4,89,3
0.0249226797818885,3,3,130,4,89,6
0.134122889743491,3,3,151,4,89,4
0.124360947951618,3,3,175,4,89,4
0.202494992692373,3,3,180,4,89,5
0.130353866104425,3,5,253,4,89,5
0.0999896063868835,3,5,267,4,89,4
0.218822673908795,3,5,275,4,89,6
0.199793243824991,3,5,301,4,89,5
0.195293719132297,4,1,13,4,89,7
0.0501857197817916,4,1,30,4,89,3
0.0999896063868835,4,1,43,4,89,4
0.0501857197817916,4,1,52,4,89,3
0.0249226797818885,4,3,130,4,89,6
0.134122889743491,4,3,151,4,89,4
0.124360947951618,4,3,175,4,89,4
0.202494992692373,4,3,180,4,89,5
0.130353866104425,4,5,253,4,89,5
0.0999896063868835,4,5,267,4,89,4
0.218822673908795,4,5,275,4,89,6
0.199793243824991,4,5,301,4,89,5
0.238093021500024,2,1,13,4,90,7
0.129375049240784,2,1,30,4,90,3
0.293711445319504,2,1,43,4,90,4
0.129375049240784,2,1,52,4,90,3
0.0337584612785186,2,3,130,4,90,6
0.120201605382057,2,3,151,4,90,4
0.143739705362399,2,3,175,4,90,4
0.293711445319504,2,3,180,4,90,5
0.297609390453008,2,5,253,4,90,5
0.293711445319504,2,5,267,4,90,4
0.297609390453008,2,5,275,4,90,6
0.216089341865799,2,5,301,4,90,5
0.238093021500024,3,1,13,4,90,7
0.129375049240784,3,1,30,4,90,3
0.293711445319504,3,1,43,4,90,4
0.129375049240784,3,1,52,4,90,3
0.0337584612785186,3,3,130,4,90,6
0.120201605382057,3,3,151,4,90,4
0.143739705362399,3,3,175,4,90,4
0.293711445319504,3,3,180,4,90,5
0.297609390453008,3,5,253,4,90,5
0.293711445319504,3,5,267,4,90,4
0.297609390453008,3,5,275,4,90,6
0.216089341865799,3,5,301,4,90,5
0.238093021500024,4,1,13,4,90,7
0.129375049240784,4,1,30,4,90,3
0.293711445319504,4,1,43,4,90,4
0.129375049240784,4,1,52,4,90,3
0.0337584612785186,4,3,130,4,90,6
0.120201605382057,4,3,151,4,90,4
0.143739705362399,4,3,175,4,90,4
0.293711445319504,4,3,180,4,90,5
0.297609390453008,4,5,253,4,90,5
0.293711445319504,4,5,267,4,90,4
0.297609390453008,4,5,275,4,90,6
0.216089341865799,4,5,301,4,90,5
0.219270940314598,2,1,13,4,91,7
0.0678465471735172,2,1,30,4,91,3
0.163434094354766,2,1,43,4,91,4
0.0678465471735172,2,1,52,4,91,3
0.0151150036498796,2,3,130,4,91,6
0.114041752110704,2,3,151,4,91,4
0.103552769230653,2,3,175,4,91,4
0.248522445449126,2,3,180,4,91,5
0.175465244038196,2,5,253,4,91,5
0.163434094354766,2,5,267,4,91,4
0.267406182027056,2,5,275,4,91,6
0.209503570994484,2,5,301,4,91,5
0.219270940314598,3,1,13,4,91,7
0.0678465471735172,3,1,30,4,91,3
0.163434094354766,3,1,43,4,91,4
0.0678465471735172,3,1,52,4,91,3
0.0151150036498796,3,3,130,4,91,6
0.114041752110704,3,3,151,4,91,4
0.103552769230653,3,3,175,4,91,4
0.248522445449126,3,3,180,4,91,5
0.175465244038196,3,5,253,4,91,5
0.163434094354766,3,5,267,4,91,4
0.267406182027056,3,5,275,4,91,6
0.209503570994484,3,5,301,4,91,5
0.219270940314598,4,1,13,4,91,7
0.0678465471735172,4,1,30,4,91,3
0.163434094354766,4,1,43,4,91,4
0.0678465471735172,4,1,52,4,91,3
0.0151150036498796,4,3,130,4,91,6
0.114041752110704,4,3,151,4,91,4
0.103552769230653,4,3,175,4,91,4
0.248522445449126,4,3,180,4,91,5
0.175465244038196,4,5,253,4,91,5
0.163434094354766,4,5,267,4,91,4
0.267406182027056,4,5,275,4,91,6
0.209503570994484,4,5,301,4,91,5
0.1825991133325,2,1,13,4,92,7
0.0205410021517081,2,1,30,4,92,3
0.0772553014541955,2,1,43,4,92,4
0.0205410021517081,2,1,52,4,92,3
0.0380671941954417,2,3,130,4,92,6
0.0614870349869003,2,3,151,4,92,4
0.116172455595968,2,3,175,4,92,4
0.130678143568612,2,3,180,4,92,5
0.0968186921337453,2,5,253,4,92,5
0.0772553014541955,2,5,267,4,92,4
0.150241534248162,2,5,275,4,92,6
0.258257806217012,2,5,301,4,92,5
0.1825991133325,3,1,13,4,92,7
0.0205410021517081,3,1,30,4,92,3
0.0772553014541955,3,1,43,4,92,4
0.0205410021517081,3,1,52,4,92,3
0.0380671941954417,3,3,130,4,92,6
0.0614870349869003,3,3,151,4,92,4
0.116172455595968,3,3,175,4,92,4
0.130678143568612,3,3,180,4,92,5
0.0968186921337453,3,5,253,4,92,5
0.0772553014541955,3,5,267,4,92,4
0.150241534248162,3,5,275,4,92,6
0.258257806217012,3,5,301,4,92,5
0.1825991133325,4,1,13,4,92,7
0.0205410021517081,4,1,30,4,92,3
0.0772553014541955,4,1,43,4,92,4
0.0205410021517081,4,1,52,4,92,3
0.0380671941954417,4,3,130,4,92,6
0.0614870349869003,4,3,151,4,92,4
0.116172455595968,4,3,175,4,92,4
0.130678143568612,4,3,180,4,92,5
0.0968186921337453,4,5,253,4,92,5
0.0772553014541955,4,5,267,4,92,4
0.150241534248162,4,5,275,4,92,6
0.258257806217012,4,5,301,4,92,5
0.157401822858913,2,1,13,4,93,7
0.00576625477409142,2,1,30,4,93,3
0.0252280372123564,2,1,43,4,93,4
0.00576625477409142,2,1,52,4,93,3
0.00986659594447935,2,3,130,4,93,6
0.0800785946295806,2,3,151,4,93,4
0.138561129142859,2,3,175,4,93,4
0.160830105975998,2,3,180,4,93,5
0.0359261408977858,2,5,253,4,93,5
0.0252280372123564,2,5,267,4,93,4
0.160830105975998,2,5,275,4,93,6
0.240446705624538,2,5,301,4,93,5
0.157401822858913,3,1,13,4,93,7
0.00576625477409142,3,1,30,4,93,3
0.0252280372123564,3,1,43,4,93,4
0.00576625477409142,3,1,52,4,93,3
0.00986659594447935,3,3,130,4,93,6
0.0800785946295806,3,3,151,4,93,4
0.138561129142859,3,3,175,4,93,4
0.160830105975998,3,3,180,4,93,5
0.0359261408977858,3,5,253,4,93,5
0.0252280372123564,3,5,267,4,93,4
0.160830105975998,3,5,275,4,93,6
0.240446705624538,3,5,301,4,93,5
0.157401822858913,4,1,13,4,93,7
0.00576625477409142,4,1,30,4,93,3
0.0252280372123564,4,1,43,4,93,4
0.00576625477409142,4,1,52,4,93,3
0.00986659594447935,4,3,130,4,93,6
0.0800785946295806,4,3,151,4,93,4
0.138561129142859,4,3,175,4,93,4
0.160830105975998,4,3,180,4,93,5
0.0359261408977858,4,5,253,4,93,5
0.0252280372123564,4,5,267,4,93,4
0.160830105975998,4,5,275,4,93,6
0.240446705624538,4,5,301,4,93,5
0.220544307332279,2,1,13,4,94,7
0.00435403431368127,2,1,30,4,94,3
0.0984738057732334,2,1,43,4,94,4
0.00435403431368127,2,1,52,4,94,3
0.0239561074270086,2,3,130,4,94,6
0.0673006252706879,2,3,151,4,94,4
0.11170812317054,2,3,175,4,94,4
0.153945596712946,2,3,180,4,94,5
0.131732348306392,2,5,253,4,94,5
0.0984738057732334,2,5,267,4,94,4
0.187204139246105,2,5,275,4,94,6
0.269539051615413,2,5,301,4,94,5
0.220544307332279,3,1,13,4,94,7
0.00435403431368127,3,1,30,4,94,3
0.0984738057732334,3,1,43,4,94,4
0.00435403431368127,3,1,52,4,94,3
0.0239561074270086,3,3,130,4,94,6
0.0673006252706879,3,3,151,4,94,4
0.11170812317054,3,3,175,4,94,4
0.153945596712946,3,3,180,4,94,5
0.131732348306392,3,5,253,4,94,5
0.0984738057732334,3,5,267,4,94,4
0.187204139246105,3,5,275,4,94,6
0.269539051615413,3,5,301,4,94,5
0.220544307332279,4,1,13,4,94,7
0.00435403431368127,4,1,30,4,94,3
0.0984738057732334,4,1,43,4,94,4
0.00435403431368127,4,1,52,4,94,3
0.0239561074270086,4,3,130,4,94,6
0.0673006252706879,4,3,151,4,94,4
0.11170812317054,4,3,175,4,94,4
0.153945596712946,4,3,180,4,94,5
0.131732348306392,4,5,253,4,94,5
0.0984738057732334,4,5,267,4,94,4
0.187204139246105,4,5,275,4,94,6
0.269539051615413,4,5,301,4,94,5
0.177903664815392,2,1,13,4,95,7
0.0198222965675902,2,1,30,4,95,3
0.038601333671913,2,1,43,4,95,4
0.0198222965675902,2,1,52,4,95,3
0.0142496230857795,2,3,130,4,95,6
0.0190218855274511,2,3,151,4,95,4
0.05374713909137,2,3,175,4,95,4
0.0840453615212165,2,3,180,4,95,5
0.0402080134088355,2,5,253,4,95,5
0.038601333671913,2,5,267,4,95,4
0.085652041258139,2,5,275,4,95,6
0.236618720252406,2,5,301,4,95,5
0.177903664815392,3,1,13,4,95,7
0.0198222965675902,3,1,30,4,95,3
0.038601333671913,3,1,43,4,95,4
0.0198222965675902,3,1,52,4,95,3
0.0142496230857795,3,3,130,4,95,6
0.0190218855274511,3,3,151,4,95,4
0.05374713909137,3,3,175,4,95,4
0.0840453615212165,3,3,180,4,95,5
0.0402080134088355,3,5,253,4,95,5
0.038601333671913,3,5,267,4,95,4
0.085652041258139,3,5,275,4,95,6
0.236618720252406,3,5,301,4,95,5
0.177903664815392,4,1,13,4,95,7
0.0198222965675902,4,1,30,4,95,3
0.038601333671913,4,1,43,4,95,4
0.0198222965675902,4,1,52,4,95,3
0.0142496230857795,4,3,130,4,95,6
0.0190218855274511,4,3,151,4,95,4
0.05374713909137,4,3,175,4,95,4
0.0840453615212165,4,3,180,4,95,5
0.0402080134088355,4,5,253,4,95,5
0.038601333671913,4,5,267,4,95,4
0.085652041258139,4,5,275,4,95,6
0.236618720252406,4,5,301,4,95,5
0.198842426302515,2,1,13,4,96,7
0.0207338624314903,2,1,30,4,96,3
0.0518564942835536,2,1,43,4,96,4
0.0207338624314903,2,1,52,4,96,3
0.0199787726505628,2,3,130,4,96,6
0.142702339234458,2,3,151,4,96,4
0.208585555028474,2,3,175,4,96,4
0.172424450540375,2,3,180,4,96,5
0.0518564942835536,2,5,253,4,96,5
0.0518564942835536,2,5,267,4,96,4
0.172424450540375,2,5,275,4,96,6
0.248363794718024,2,5,301,4,96,5
0.198842426302515,3,1,13,4,96,7
0.0207338624314903,3,1,30,4,96,3
0.0518564942835536,3,1,43,4,96,4
0.0207338624314903,3,1,52,4,96,3
0.0199787726505628,3,3,130,4,96,6
0.142702339234458,3,3,151,4,96,4
0.208585555028474,3,3,175,4,96,4
0.172424450540375,3,3,180,4,96,5
0.0518564942835536,3,5,253,4,96,5
0.0518564942835536,3,5,267,4,96,4
0.172424450540375,3,5,275,4,96,6
0.248363794718024,3,5,301,4,96,5
0.198842426302515,4,1,13,4,96,7
0.0207338624314903,4,1,30,4,96,3
0.0518564942835536,4,1,43,4,96,4
0.0207338624314903,4,1,52,4,96,3
0.0199787726505628,4,3,130,4,96,6
0.142702339234458,4,3,151,4,96,4
0.208585555028474,4,3,175,4,96,4
0.172424450540375,4,3,180,4,96,5
0.0518564942835536,4,5,253,4,96,5
0.0518564942835536,4,5,267,4,96,4
0.172424450540375,4,5,275,4,96,6
0.248363794718024,4,5,301,4,96,5
0.22034635292718,2,1,13,4,97,7
0.0166274207436695,2,1,30,4,97,3
0.0857700248299199,2,1,43,4,97,4
0.0166274207436695,2,1,52,4,97,3
0.0285980116417547,2,3,130,4,97,6
0.0991515275977121,2,3,151,4,97,4
0.169664091633124,2,3,175,4,97,4
0.154102299246707,2,3,180,4,97,5
0.119123371287736,2,5,253,4,97,5
0.0857700248299199,2,5,267,4,97,4
0.187455645704523,2,5,275,4,97,6
0.255118077648718,2,5,301,4,97,5
0.22034635292718,3,1,13,4,97,7
0.0166274207436695,3,1,30,4,97,3
0.0857700248299199,3,1,43,4,97,4
0.0166274207436695,3,1,52,4,97,3
0.0285980116417547,3,3,130,4,97,6
0.0991515275977121,3,3,151,4,97,4
0.169664091633124,3,3,175,4,97,4
0.154102299246707,3,3,180,4,97,5
0.119123371287736,3,5,253,4,97,5
0.0857700248299199,3,5,267,4,97,4
0.187455645704523,3,5,275,4,97,6
0.255118077648718,3,5,301,4,97,5
0.22034635292718,4,1,13,4,97,7
0.0166274207436695,4,1,30,4,97,3
0.0857700248299199,4,1,43,4,97,4
0.0166274207436695,4,1,52,4,97,3
0.0285980116417547,4,3,130,4,97,6
0.0991515275977121,4,3,151,4,97,4
0.169664091633124,4,3,175,4,97,4
0.154102299246707,4,3,180,4,97,5
0.119123371287736,4,5,253,4,97,5
0.0857700248299199,4,5,267,4,97,4
0.187455645704523,4,5,275,4,97,6
0.255118077648718,4,5,301,4,97,5
0.173674674966522,2,1,13,4,98,7
0.0186430599775777,2,1,30,4,98,3
0.118441360784946,2,1,43,4,98,4
0.0186430599775777,2,1,52,4,98,3
0.0305562391068243,2,3,130,4,98,6
0.0468212635945087,2,3,151,4,98,4
0.106032334204974,2,3,175,4,98,4
0.142410525740793,2,3,180,4,98,5
0.123920248158242,2,5,253,4,98,5
0.118441360784946,2,5,267,4,98,4
0.147889413114089,2,5,275,4,98,6
0.251115563339861,2,5,301,4,98,5
0.173674674966522,3,1,13,4,98,7
0.0186430599775777,3,1,30,4,98,3
0.118441360784946,3,1,43,4,98,4
0.0186430599775777,3,1,52,4,98,3
0.0305562391068243,3,3,130,4,98,6
0.0468212635945087,3,3,151,4,98,4
0.106032334204974,3,3,175,4,98,4
0.142410525740793,3,3,180,4,98,5
0.123920248158242,3,5,253,4,98,5
0.118441360784946,3,5,267,4,98,4
0.147889413114089,3,5,275,4,98,6
0.251115563339861,3,5,301,4,98,5
0.173674674966522,4,1,13,4,98,7
0.0186430599775777,4,1,30,4,98,3
0.118441360784946,4,1,43,4,98,4
0.0186430599775777,4,1,52,4,98,3
0.0305562391068243,4,3,130,4,98,6
0.0468212635945087,4,3,151,4,98,4
0.106032334204974,4,3,175,4,98,4
0.142410525740793,4,3,180,4,98,5
0.123920248158242,4,5,253,4,98,5
0.118441360784946,4,5,267,4,98,4
0.147889413114089,4,5,275,4,98,6
0.251115563339861,4,5,301,4,98,5
0.221176705859558,2,1,13,4,99,7
0.00163613648842993,2,1,30,4,99,3
0.0584094574459739,2,1,43,4,99,4
0.00163613648842993,2,1,52,4,99,3
0.00742774560926442,2,3,130,4,99,6
0.152926380344654,2,3,151,4,99,4
0.20345002221243,2,3,175,4,99,4
0.198492322966259,2,3,180,4,99,5
0.0712293713563636,2,5,253,4,99,5
0.0584094574459739,2,5,267,4,99,4
0.211312236876649,2,5,275,4,99,6
0.257253823365924,2,5,301,4,99,5
0.221176705859558,3,1,13,4,99,7
0.00163613648842993,3,1,30,4,99,3
0.0584094574459739,3,1,43,4,99,4
0.00163613648842993,3,1,52,4,99,3
0.00742774560926442,3,3,130,4,99,6
0.152926380344654,3,3,151,4,99,4
0.20345002221243,3,3,175,4,99,4
0.198492322966259,3,3,180,4,99,5
0.0712293713563636,3,5,253,4,99,5
0.0584094574459739,3,5,267,4,99,4
0.211312236876649,3,5,275,4,99,6
0.257253823365924,3,5,301,4,99,5
0.221176705859558,4,1,13,4,99,7
0.00163613648842993,4,1,30,4,99,3
0.0584094574459739,4,1,43,4,99,4
0.00163613648842993,4,1,52,4,99,3
0.00742774560926442,4,3,130,4,99,6
0.152926380344654,4,3,151,4,99,4
0.20345002221243,4,3,175,4,99,4
0.198492322966259,4,3,180,4,99,5
0.0712293713563636,4,5,253,4,99,5
0.0584094574459739,4,5,267,4,99,4
0.211312236876649,4,5,275,4,99,6
0.257253823365924,4,5,301,4,99,5
0.147889134571957,2,1,13,4,100,7
0.0254375713766134,2,1,30,4,100,3
0.044487499646829,2,1,43,4,100,4
0.0254375713766134,2,1,52,4,100,3
0.00969357749987039,2,3,130,4,100,6
0.0623483264276887,2,3,151,4,100,4
0.126536988975258,2,3,175,4,100,4
0.115198667971819,2,3,180,4,100,5
0.044487499646829,2,5,253,4,100,5
0.044487499646829,2,5,267,4,100,4
0.115198667971819,2,5,275,4,100,6
0.236498973826636,2,5,301,4,100,5
0.147889134571957,3,1,13,4,100,7
0.0254375713766134,3,1,30,4,100,3
0.044487499646829,3,1,43,4,100,4
0.0254375713766134,3,1,52,4,100,3
0.00969357749987039,3,3,130,4,100,6
0.0623483264276887,3,3,151,4,100,4
0.126536988975258,3,3,175,4,100,4
0.115198667971819,3,3,180,4,100,5
0.044487499646829,3,5,253,4,100,5
0.044487499646829,3,5,267,4,100,4
0.115198667971819,3,5,275,4,100,6
0.236498973826636,3,5,301,4,100,5
0.147889134571957,4,1,13,4,100,7
0.0254375713766134,4,1,30,4,100,3
0.044487499646829,4,1,43,4,100,4
0.0254375713766134,4,1,52,4,100,3
0.00969357749987039,4,3,130,4,100,6
0.0623483264276887,4,3,151,4,100,4
0.126536988975258,4,3,175,4,100,4
0.115198667971819,4,3,180,4,100,5
0.044487499646829,4,5,253,4,100,5
0.044487499646829,4,5,267,4,100,4
0.115198667971819,4,5,275,4,100,6
0.236498973826636,4,5,301,4,100,5
0.214146926653772,2,1,13,4,101,7
0.0105400210874259,2,1,30,4,101,3
0.138989003285507,2,1,43,4,101,4
0.0105400210874259,2,1,52,4,101,3
0.0157265397581281,2,3,130,4,101,6
0.0522070054351247,2,3,151,4,101,4
0.103405728837541,2,3,175,4,101,4
0.169146543198911,2,3,180,4,101,5
0.158048638634309,2,5,253,4,101,5
0.138989003285507,2,5,267,4,101,4
0.188206178547713,2,5,275,4,101,6
0.261538138852922,2,5,301,4,101,5
0.214146926653772,3,1,13,4,101,7
0.0105400210874259,3,1,30,4,101,3
0.138989003285507,3,1,43,4,101,4
0.0105400210874259,3,1,52,4,101,3
0.0157265397581281,3,3,130,4,101,6
0.0522070054351247,3,3,151,4,101,4
0.103405728837541,3,3,175,4,101,4
0.169146543198911,3,3,180,4,101,5
0.158048638634309,3,5,253,4,101,5
0.138989003285507,3,5,267,4,101,4
0.188206178547713,3,5,275,4,101,6
0.261538138852922,3,5,301,4,101,5
0.214146926653772,4,1,13,4,101,7
0.0105400210874259,4,1,30,4,101,3
0.138989003285507,4,1,43,4,101,4
0.0105400210874259,4,1,52,4,101,3
0.0157265397581281,4,3,130,4,101,6
0.0522070054351247,4,3,151,4,101,4
0.103405728837541,4,3,175,4,101,4
0.169146543198911,4,3,180,4,101,5
0.158048638634309,4,5,253,4,101,5
0.138989003285507,4,5,267,4,101,4
0.188206178547713,4,5,275,4,101,6
0.261538138852922,4,5,301,4,101,5
0.206059020969465,2,1,13,4,102,7
0.0267695504442378,2,1,30,4,102,3
0.0465556454036635,2,1,43,4,102,4
0.0267695504442378,2,1,52,4,102,3
0.0139898335738659,2,3,130,4,102,6
0.129265548651751,2,3,151,4,102,4
0.136086895946121,2,3,175,4,102,4
0.206059020969465,2,3,180,4,102,5
0.078230830873855,2,5,253,4,102,5
0.0465556454036635,2,5,267,4,102,4
0.210425152089717,2,5,275,4,102,6
0.237640190960598,2,5,301,4,102,5
0.206059020969465,3,1,13,4,102,7
0.0267695504442378,3,1,30,4,102,3
0.0465556454036635,3,1,43,4,102,4
0.0267695504442378,3,1,52,4,102,3
0.0139898335738659,3,3,130,4,102,6
0.129265548651751,3,3,151,4,102,4
0.136086895946121,3,3,175,4,102,4
0.206059020969465,3,3,180,4,102,5
0.078230830873855,3,5,253,4,102,5
0.0465556454036635,3,5,267,4,102,4
0.210425152089717,3,5,275,4,102,6
0.237640190960598,3,5,301,4,102,5
0.206059020969465,4,1,13,4,102,7
0.0267695504442378,4,1,30,4,102,3
0.0465556454036635,4,1,43,4,102,4
0.0267695504442378,4,1,52,4,102,3
0.0139898335738659,4,3,130,4,102,6
0.129265548651751,4,3,151,4,102,4
0.136086895946121,4,3,175,4,102,4
0.206059020969465,4,3,180,4,102,5
0.078230830873855,4,5,253,4,102,5
0.0465556454036635,4,5,267,4,102,4
0.210425152089717,4,5,275,4,102,6
0.237640190960598,4,5,301,4,102,5
0.201749231124987,2,1,13,4,103,7
0.045357483072924,2,1,30,4,103,3
0.227931426844917,2,1,43,4,103,4
0.045357483072924,2,1,52,4,103,3
0.00175126660020303,2,3,130,4,103,6
0.0153183238858263,2,3,151,4,103,4
0.0375336709457669,2,3,175,4,103,4
0.227931426844917,2,3,180,4,103,5
0.227931426844917,2,5,253,4,103,5
0.227931426844917,2,5,267,4,103,4
0.227931426844917,2,5,275,4,103,6
0.206823633599095,2,5,301,4,103,5
0.201749231124987,3,1,13,4,103,7
0.045357483072924,3,1,30,4,103,3
0.227931426844917,3,1,43,4,103,4
0.045357483072924,3,1,52,4,103,3
0.00175126660020303,3,3,130,4,103,6
0.0153183238858263,3,3,151,4,103,4
0.0375336709457669,3,3,175,4,103,4
0.227931426844917,3,3,180,4,103,5
0.227931426844917,3,5,253,4,103,5
0.227931426844917,3,5,267,4,103,4
0.227931426844917,3,5,275,4,103,6
0.206823633599095,3,5,301,4,103,5
0.201749231124987,4,1,13,4,103,7
0.045357483072924,4,1,30,4,103,3
0.227931426844917,4,1,43,4,103,4
0.045357483072924,4,1,52,4,103,3
0.00175126660020303,4,3,130,4,103,6
0.0153183238858263,4,3,151,4,103,4
0.0375336709457669,4,3,175,4,103,4
0.227931426844917,4,3,180,4,103,5
0.227931426844917,4,5,253,4,103,5
0.227931426844917,4,5,267,4,103,4
0.227931426844917,4,5,275,4,103,6
0.206823633599095,4,5,301,4,103,5
0.174926962621197,2,1,13,4,104,7
0.0405677078866471,2,1,30,4,104,3
0.214244059660321,2,1,43,4,104,4
0.0405677078866471,2,1,52,4,104,3
0.00630663016659383,2,3,130,4,104,6
0.0214812191331033,2,3,151,4,104,4
0.024493512445147,2,3,175,4,104,4
0.214244059660321,2,3,180,4,104,5
0.214244059660321,2,5,253,4,104,5
0.214244059660321,2,5,267,4,104,4
0.214244059660321,2,5,275,4,104,6
0.222859272650014,2,5,301,4,104,5
0.174926962621197,3,1,13,4,104,7
0.0405677078866471,3,1,30,4,104,3
0.214244059660321,3,1,43,4,104,4
0.0405677078866471,3,1,52,4,104,3
0.00630663016659383,3,3,130,4,104,6
0.0214812191331033,3,3,151,4,104,4
0.024493512445147,3,3,175,4,104,4
0.214244059660321,3,3,180,4,104,5
0.214244059660321,3,5,253,4,104,5
0.214244059660321,3,5,267,4,104,4
0.214244059660321,3,5,275,4,104,6
0.222859272650014,3,5,301,4,104,5
0.174926962621197,4,1,13,4,104,7
0.0405677078866471,4,1,30,4,104,3
0.214244059660321,4,1,43,4,104,4
0.0405677078866471,4,1,52,4,104,3
0.00630663016659383,4,3,130,4,104,6
0.0214812191331033,4,3,151,4,104,4
0.024493512445147,4,3,175,4,104,4
0.214244059660321,4,3,180,4,104,5
0.214244059660321,4,5,253,4,104,5
0.214244059660321,4,5,267,4,104,4
0.214244059660321,4,5,275,4,104,6
0.222859272650014,4,5,301,4,104,5
0.263568305877107,2,1,13,4,105,7
0.0409766234903997,2,1,30,4,105,3
0.102673714462995,2,1,43,4,105,4
0.0409766234903997,2,1,52,4,105,3
0.0120090105855194,2,3,130,4,105,6
0.129721124075826,2,3,151,4,105,4
0.124074130885176,2,3,175,4,105,4
0.238418247193591,2,3,180,4,105,5
0.119432900806094,2,5,253,4,105,5
0.102673714462995,2,5,267,4,105,4
0.242559800421513,2,5,275,4,105,6
0.254418922422222,2,5,301,4,105,5
0.263568305877107,3,1,13,4,105,7
0.0409766234903997,3,1,30,4,105,3
0.102673714462995,3,1,43,4,105,4
0.0409766234903997,3,1,52,4,105,3
0.0120090105855194,3,3,130,4,105,6
0.129721124075826,3,3,151,4,105,4
0.124074130885176,3,3,175,4,105,4
0.238418247193591,3,3,180,4,105,5
0.119432900806094,3,5,253,4,105,5
0.102673714462995,3,5,267,4,105,4
0.242559800421513,3,5,275,4,105,6
0.254418922422222,3,5,301,4,105,5
0.263568305877107,4,1,13,4,105,7
0.0409766234903997,4,1,30,4,105,3
0.102673714462995,4,1,43,4,105,4
0.0409766234903997,4,1,52,4,105,3
0.0120090105855194,4,3,130,4,105,6
0.129721124075826,4,3,151,4,105,4
0.124074130885176,4,3,175,4,105,4
0.238418247193591,4,3,180,4,105,5
0.119432900806094,4,5,253,4,105,5
0.102673714462995,4,5,267,4,105,4
0.242559800421513,4,5,275,4,105,6
0.254418922422222,4,5,301,4,105,5
0.216736870976895,2,1,13,4,106,7
0.0348895820181096,2,1,30,4,106,3
0.0447111205511295,2,1,43,4,106,4
0.0348895820181096,2,1,52,4,106,3
0.0109679235218281,2,3,130,4,106,6
0.0706153633113393,2,3,151,4,106,4
0.0773384331847168,2,3,175,4,106,4
0.195586928496336,2,3,180,4,106,5
0.0915669152863388,2,5,253,4,106,5
0.0447111205511295,2,5,267,4,106,4
0.196187113118244,2,5,275,4,106,6
0.207573697027439,2,5,301,4,106,5
0.216736870976895,3,1,13,4,106,7
0.0348895820181096,3,1,30,4,106,3
0.0447111205511295,3,1,43,4,106,4
0.0348895820181096,3,1,52,4,106,3
0.0109679235218281,3,3,130,4,106,6
0.0706153633113393,3,3,151,4,106,4
0.0773384331847168,3,3,175,4,106,4
0.195586928496336,3,3,180,4,106,5
0.0915669152863388,3,5,253,4,106,5
0.0447111205511295,3,5,267,4,106,4
0.196187113118244,3,5,275,4,106,6
0.207573697027439,3,5,301,4,106,5
0.216736870976895,4,1,13,4,106,7
0.0348895820181096,4,1,30,4,106,3
0.0447111205511295,4,1,43,4,106,4
0.0348895820181096,4,1,52,4,106,3
0.0109679235218281,4,3,130,4,106,6
0.0706153633113393,4,3,151,4,106,4
0.0773384331847168,4,3,175,4,106,4
0.195586928496336,4,3,180,4,106,5
0.0915669152863388,4,5,253,4,106,5
0.0447111205511295,4,5,267,4,106,4
0.196187113118244,4,5,275,4,106,6
0.207573697027439,4,5,301,4,106,5
0.218748946134527,2,1,13,4,107,7
0.0625078029470189,2,1,30,4,107,3
0.225690098772264,2,1,43,4,107,4
0.0625078029470189,2,1,52,4,107,3
0.00455348290946213,2,3,130,4,107,6
0.0184235336401105,2,3,151,4,107,4
0.0235002372284508,2,3,175,4,107,4
0.225690098772264,2,3,180,4,107,5
0.225690098772264,2,5,253,4,107,5
0.225690098772264,2,5,267,4,107,4
0.225690098772264,2,5,275,4,107,6
0.235041855895875,2,5,301,4,107,5
0.218748946134527,3,1,13,4,107,7
0.0625078029470189,3,1,30,4,107,3
0.225690098772264,3,1,43,4,107,4
0.0625078029470189,3,1,52,4,107,3
0.00455348290946213,3,3,130,4,107,6
0.0184235336401105,3,3,151,4,107,4
0.0235002372284508,3,3,175,4,107,4
0.225690098772264,3,3,180,4,107,5
0.225690098772264,3,5,253,4,107,5
