"SR","FRic","FEve","FDiv","FDis","RaoQ","kde.alpha","kde.evenness","kde.dispersion","n_trait","traits","mean_cor","min_cor","max_cor","Plot","Ring"
4,0.203611332512541,0.562800235708253,0.769510599275474,0.144109551070392,0.0537850928606813,0.948720032379157,0.463515026215023,0.637397053179036,3,33,NA,NA,NA,236,4
6,0.12931993540838,0.736967166771597,0.834996466340871,0.180677000686643,0.0445050455953254,0.688170723069852,0.574694630946079,0.465154419075285,3,33,NA,NA,NA,307,6
5,0.150953141543727,0.719221838822726,0.860601589329489,0.216868861027368,0.0605320130257533,0.955380832416683,0.606823600978393,0.561209291758612,3,33,NA,NA,NA,311,6
6,0.128541608393237,0.730770903955412,0.931518732031285,0.139050240027101,0.0304986639055821,0.609121578110149,0.468049569968656,0.438498561774837,3,33,NA,NA,NA,321,6
4,0.0180165939269856,0.581780758254008,0.957494038034164,0.0791349167492081,0.0131313561869698,0.271512276289056,0.343066628112555,0.296979880300037,3,33,NA,NA,NA,354,6
3,0.000802459099738676,0.59460678316744,0.846402521831079,0.0734172737055388,0.00693247113110277,0.10056192670126,0.480075526216259,0.17058123198103,3,34,NA,NA,NA,64,2
4,0.0096661214809539,0.580261269425422,0.882384556561032,0.060784282133708,0.0088701088954767,0.225690470168245,0.406832247788039,0.298150896040737,3,34,NA,NA,NA,108,2
6,0.158442257584756,0.573398172916214,0.885081539603301,0.154550038608046,0.0464667118919502,0.841367941329046,0.631512025873269,0.554480912933147,3,34,NA,NA,NA,110,2
5,0.242956824664022,0.820804431470483,0.873076642515028,0.29681266367912,0.0977446648568996,1.66715873602385,0.465358463504441,0.707069518690926,3,34,NA,NA,NA,118,2
6,0.214217607746574,0.417462906283544,0.752956834544065,0.136626851040377,0.0323975294633934,0.769833570854875,0.506248390976129,0.496847944294153,3,34,NA,NA,NA,205,4
5,0.0676871219741664,0.346983761316244,0.7490840442324,0.138692845534083,0.0253217104340339,0.413828323367888,0.401454165447466,0.367752036394578,3,34,NA,NA,NA,213,4
5,0.158442257584756,0.580796437002033,0.958163218660341,0.0966249359427682,0.030461963544925,0.862472767106529,0.57002969245374,0.524427193059394,3,34,NA,NA,NA,234,4
4,0.00384110797927516,0.565741474351237,0.775030815247078,0.093260611939329,0.0234390794670805,0.806382089567462,0.359606528694494,0.520152304538764,3,34,NA,NA,NA,236,4
6,0.10999415187812,0.496077954153832,0.721503378796514,0.161340071731446,0.050616604263691,0.817513605916627,0.646796295371794,0.538383884202852,3,34,NA,NA,NA,307,6
5,0.158442257584756,0.580794297045721,0.867363837632842,0.181981188581069,0.057810526884729,1.03626482745846,0.675101641110031,0.60876617330322,3,34,NA,NA,NA,311,6
6,0.10999415187812,0.567405279804553,0.748175613140289,0.112412492393577,0.0277410867891499,0.685087750903063,0.528726008764737,0.47033753999178,3,34,NA,NA,NA,321,6
4,0.0200152832941964,0.406128966331663,0.756457605486837,0.0523194581364499,0.00574206152606241,0.135893663360339,0.513716085840118,0.191941263258324,3,34,NA,NA,NA,354,6
3,0.00296642593720511,0.501903101192744,0.844913677147068,0.11358111978963,0.018375087083719,0.158517951013278,0.556525465733197,0.27251983104604,3,35,NA,NA,NA,64,2
4,0.083609370181623,0.655708101363111,0.904494954427631,0.0936704402395288,0.0175442645978838,0.31896241513134,0.460935440727993,0.328785880782546,3,35,NA,NA,NA,108,2
6,0.18557472448241,0.496398363160858,0.782919064665171,0.199244501653339,0.0522355541546181,0.622295845447172,0.576894725121753,0.473632212484029,3,35,NA,NA,NA,110,2
5,0.245951756021608,0.286721819106035,0.789925909692918,0.291760084494878,0.0903625698470784,1.14201059617331,0.450257751713134,0.59526938732795,3,35,NA,NA,NA,118,2
6,0.194585792188025,0.353102937914737,0.768174771311194,0.178116626108963,0.0404797157106854,0.566287921247517,0.504181869166507,0.433352435173443,3,35,NA,NA,NA,205,4
5,0.104326307755378,0.47833651109641,0.841295747324698,0.183072249521151,0.0381607994144781,0.532534145870873,0.503861949480944,0.382248923909513,3,35,NA,NA,NA,213,4
5,0.177229454397087,0.633029378672355,0.915864629501853,0.116622005928924,0.0322374859098499,0.543114876914174,0.48281837064372,0.463428057548531,3,35,NA,NA,NA,234,4
4,0.0821899127361894,0.58461718064721,0.915898954910747,0.116490781303448,0.0287191587978215,0.742954966320666,0.388260620733018,0.493670947412128,3,35,NA,NA,NA,236,4
6,0.101911738671757,0.581389757776584,0.718100862479861,0.198636524031259,0.0532353366097706,0.521096750303069,0.68590694805938,0.459327007240507,3,35,NA,NA,NA,307,6
5,0.177229454397087,0.533461819954064,0.748552156338462,0.214911258294984,0.0590580749727766,0.642604093535348,0.603857831769681,0.490598549312134,3,35,NA,NA,NA,311,6
6,0.105286380397479,0.58536506881807,0.801241134975175,0.160623462751417,0.0373123619214468,0.561669519680564,0.572297263571603,0.437069261793459,3,35,NA,NA,NA,321,6
4,0.0384532253647171,0.541254449168588,0.94099027079059,0.0940576079083374,0.0170535659866754,0.234589290976901,0.576426928569644,0.293912815729852,3,35,NA,NA,NA,354,6
3,0.0492639018262663,0.591183415072184,0.945436690925933,0.156293683820973,0.0297597067923225,0.417255597774754,0.571962460876285,0.390981338604519,3,36,NA,NA,NA,64,2
4,0.118880059910382,0.625886571548041,0.901820719749455,0.0928941613547522,0.0184949686053614,0.464329919266984,0.382534802418568,0.399555410254477,3,36,NA,NA,NA,108,2
6,0.247213418091781,0.546773110844071,0.900179962300342,0.200191837557934,0.0542878179829766,0.914895721708206,0.396828983586773,0.526884508440579,3,36,NA,NA,NA,110,2
5,0.257900241376082,0.318370862946793,0.862166088931114,0.311849947794838,0.10288656176739,1.14320601426341,0.505012848109213,0.628975728100933,3,36,NA,NA,NA,118,2
6,0.212916422643903,0.471487989285162,0.895598485982297,0.182976918592147,0.045275743718324,0.810662131152729,0.414965942105489,0.496142453710249,3,36,NA,NA,NA,205,4
5,0.174465759366878,0.419285744791585,0.826469842949562,0.208498803841824,0.0548711015873352,0.794306723461532,0.574670502101006,0.506125343667691,3,36,NA,NA,NA,213,4
5,0.218750962491474,0.603854538576335,0.951130810926467,0.116201019451194,0.0327260114673352,0.824645002126323,0.333447917169936,0.502614619623749,3,36,NA,NA,NA,234,4
4,0.0965387654570464,0.575670909057533,0.935997301023657,0.12378761791234,0.0322474535272851,0.536969024632385,0.501503134142177,0.479244995284495,3,36,NA,NA,NA,236,4
6,0.10338635244625,0.548229103027299,0.710299036849126,0.196398802571811,0.0528835579166654,0.665952985694092,0.340139839199456,0.454673493569766,3,36,NA,NA,NA,307,6
5,0.218750962491474,0.682379855624961,0.851162506866405,0.216734244166333,0.0618526797608469,0.98861009152205,0.409689827949795,0.548521828027133,3,36,NA,NA,NA,311,6
6,0.149343606257431,0.58677439389823,0.850523752122587,0.168555312956052,0.0396127970880218,0.711911809141848,0.377070575280969,0.442645671302523,3,36,NA,NA,NA,321,6
4,0.0253060564275931,0.446908790602195,0.89828027953496,0.0910105787958567,0.0163545508374307,0.301235442740552,0.387668678217107,0.290750884995038,3,36,NA,NA,NA,354,6
3,0.0059071419870525,0.554508983127797,0.873911857811162,0.100051194944687,0.0128053801091612,0.103891290118833,0.725689996276031,0.186215549525621,3,37,NA,NA,NA,64,2
4,0.0281821356941465,0.638246316760885,0.770431275586494,0.0722163888364618,0.0104849508679797,0.137588706582716,0.582896413917743,0.191418039454014,3,37,NA,NA,NA,108,2
6,0.132896896684642,0.586730560371834,0.730468516085462,0.163006612582493,0.0378922614259626,0.503310051592984,0.434080405711699,0.411454571826099,3,37,NA,NA,NA,110,2
5,0.256313137134614,0.837395817939478,0.849997053752465,0.299731767968332,0.0947775983554771,1.20317519259271,0.767809044684926,0.603761603153024,3,37,NA,NA,NA,118,2
6,0.127792424508366,0.326591803812326,0.756227664927964,0.13873193549152,0.0262257438359766,0.413120171810127,0.436451732501592,0.35080536459511,3,37,NA,NA,NA,205,4
5,0.0401972326215358,0.453081488944439,0.605516610836303,0.137750085709217,0.0221662657848141,0.309716331862591,0.543677707015743,0.293167793392607,3,37,NA,NA,NA,213,4
5,0.108296137556732,0.716763636333861,0.900293438012705,0.0960647216774451,0.0237142173550036,0.429027247665584,0.418966714220401,0.405014149561364,3,37,NA,NA,NA,234,4
4,0.074397380950071,0.581946735870604,0.617455609800185,0.10475113911072,0.0263847678762965,0.809402701975115,0.57169126701349,0.520380386707924,3,37,NA,NA,NA,236,4
6,0.116946672887841,0.566429710199598,0.733330004244779,0.167389547576836,0.0399858334458143,0.467755375176839,0.446805528953339,0.408389648313406,3,37,NA,NA,NA,307,6
5,0.108296137556732,0.825908005886358,0.724496912704377,0.176347865968562,0.0432616090873212,0.496903659247521,0.440356000172616,0.440605543734126,3,37,NA,NA,NA,311,6
6,0.116343541794444,0.560960479969775,0.781346557692674,0.133125393815946,0.0271438793614785,0.484878419859855,0.466156602816373,0.392031959564644,3,37,NA,NA,NA,321,6
4,0.0258063050318764,0.543384774161103,0.946555416082459,0.0732288143998593,0.0105673316986521,0.149694135857297,0.507482611149513,0.203120731043635,3,37,NA,NA,NA,354,6
3,0.00425384644952147,0.438931860224374,0.836073709855453,0.128762490107726,0.02592745641404,0.338862448442179,0.486413075555846,0.360585424298865,3,38,NA,NA,NA,64,2
4,0.137664998809551,0.618974779017049,0.926006999533191,0.109651532056183,0.024602929092409,0.421873042024126,0.428672422839989,0.426381356327679,3,38,NA,NA,NA,108,2
6,0.203736024953034,0.489018749745056,0.836654823210267,0.205963061740618,0.0507497977213658,0.72288836126909,0.426507591957728,0.453547972094026,3,38,NA,NA,NA,110,2
5,0.252930707956386,0.810197574035176,0.831787330396767,0.315870081443669,0.105246212728737,1.08252346810839,0.529813121142915,0.625947535936643,3,38,NA,NA,NA,118,2
6,0.216649864739369,0.335257160080902,0.830776343902924,0.20312941989792,0.0493062155480164,0.67932819282704,0.438898783210714,0.451121820810644,3,38,NA,NA,NA,205,4
5,0.16895029787193,0.504216801035889,0.907453087967801,0.217679529296486,0.0543050455227472,0.776361828691284,0.621433838653902,0.473991667626798,3,38,NA,NA,NA,213,4
5,0.203736024953034,0.716784501570189,0.939757759768451,0.115756571987342,0.0292317188119563,0.678379548557435,0.359904795830333,0.452269421842735,3,38,NA,NA,NA,234,4
4,0.117407904665896,0.571801475566415,0.940130867768174,0.132581441177512,0.036939926366236,0.579156995017301,0.515187280529608,0.528007370845719,3,38,NA,NA,NA,236,4
6,0.115845985046252,0.659819642457322,0.885814775681999,0.205415741977311,0.0488654438196542,0.573646512349335,0.440967153579708,0.406604573505474,3,38,NA,NA,NA,307,6
5,0.203736024953034,0.847604064225285,0.823353674706977,0.225491440318192,0.057768446091954,0.800301420802103,0.452750552180957,0.496669894521871,3,38,NA,NA,NA,311,6
6,0.118349834641545,0.590980327144001,0.942554467780597,0.169407459523366,0.0385084700644151,0.616096722751608,0.43812792930802,0.412678489570579,3,38,NA,NA,NA,321,6
4,0.0753692868598042,0.589827081910579,0.975778374403943,0.104024755396581,0.0215829728142901,0.394075397584394,0.422615211704741,0.339207321040811,3,38,NA,NA,NA,354,6
3,0.00349251851953263,0.489317328936794,0.844681180257385,0.0904947868290631,0.0118660724521788,0.220114316151757,0.744735506468428,0.273438272444473,3,39,NA,NA,NA,64,2
4,0.0424642351288901,0.634365095744059,0.93755301085932,0.0739478029324924,0.0110397093533683,0.202791792090005,0.647041361899482,0.276702398024907,3,39,NA,NA,NA,108,2
6,0.168533221352797,0.479531512099346,0.816064024959389,0.168816187407162,0.0437599474168661,0.719400722360611,0.607331635659369,0.485489584917192,3,39,NA,NA,NA,110,2
5,0.194896692576223,0.248225000537689,0.793538528558731,0.195266315481812,0.0446836868487764,1.23962637981183,0.495062461255814,0.577342096922384,3,39,NA,NA,NA,118,2
6,0.165181102419587,0.371089479187174,0.787386150853179,0.148969740157076,0.0312452732593039,0.674282065831671,0.506613910911758,0.441039644458475,3,39,NA,NA,NA,205,4
5,0.0967741938570796,0.331478265140716,0.89571589835056,0.132885818525112,0.0209421427025761,0.456101422827357,0.571182747368991,0.347814399060379,3,39,NA,NA,NA,213,4
5,0.158754284747869,0.633433555509644,0.940472591213966,0.102658547829737,0.028144567849409,0.709549160458359,0.550847182828935,0.474678033948601,3,39,NA,NA,NA,234,4
4,0.0509252912053108,0.587342391870456,0.94955554937169,0.0818266238200797,0.0132772446740368,0.33830289193156,0.639467938436346,0.37630236911534,3,39,NA,NA,NA,236,4
6,0.11265468199778,0.523506445575029,0.798437657981965,0.182766008265101,0.0495964570983743,0.634255005010507,0.595704044492434,0.471928284187689,3,39,NA,NA,NA,307,6
5,0.158754284747869,0.48857721381226,0.841148477338885,0.188171110938119,0.0515280175123716,0.833952220211427,0.621235688380627,0.516148254459488,3,39,NA,NA,NA,311,6
6,0.114463130931106,0.627210920564413,0.74480566684742,0.141559605089777,0.032512147012873,0.619782606575946,0.553036391072719,0.453674411511395,3,39,NA,NA,NA,321,6
4,0.0664294870590343,0.398559919783934,0.962728014790374,0.0778501714061486,0.0123687394749039,0.336409223440048,0.561726429987236,0.30186144210817,3,39,NA,NA,NA,354,6
3,0.0615893542998124,0.606959987826899,0.720161392935282,0.161262407455239,0.0311275918127389,0.597651767170634,0.643394053447748,0.420522244249103,3,40,NA,NA,NA,64,2
4,0.0704664711816828,0.562479515510014,0.917130453885509,0.0963509502381763,0.0207109894470256,0.439826671656637,0.408973812480092,0.414509790443243,3,40,NA,NA,NA,108,2
6,0.132054616596154,0.542953981706712,0.97995110178923,0.214179958753109,0.0656354293814477,0.641066386419973,0.592889142918826,0.526445357440355,3,40,NA,NA,NA,110,2
5,0.162197407527791,0.256115260705353,0.929205336156629,0.379407505101624,0.166927642633058,1.01468071426117,0.482296990802738,0.689029879651928,3,40,NA,NA,NA,118,2
6,0.145238746506915,0.566017658761764,0.947509187515106,0.194076653817043,0.0536842560475568,0.582766397478636,0.52982530760636,0.502730844627837,3,40,NA,NA,NA,205,4
5,0.105919013364956,0.5380067489226,0.933010993690588,0.21946093506012,0.0621163024439807,0.485995348684906,0.571526248114573,0.454293106071214,3,40,NA,NA,NA,213,4
5,0.118093696330003,0.579629089113831,0.976030133011335,0.123160019666719,0.0386163213968141,0.569628940761937,0.480520523439658,0.517376785041164,3,40,NA,NA,NA,234,4
4,0.192563172083238,0.604884035481346,0.855873771324732,0.145777190100238,0.0485347314649073,0.835109036646882,0.448042155152079,0.594320554235234,3,40,NA,NA,NA,236,4
6,0.114455039644531,0.570821616660704,0.871249377858437,0.202173162847021,0.0593441828297182,0.559845026166089,0.575371978039708,0.491551563436011,3,40,NA,NA,NA,307,6
5,0.118093696330003,0.661495755898195,0.931418610779322,0.230162798384005,0.0742221240458766,0.689919625603029,0.612241127872847,0.562006129207244,3,40,NA,NA,NA,311,6
6,0.168440761512216,0.571291392793527,0.937426686429826,0.16946953666666,0.0412662143757182,0.51840935358966,0.49477152664234,0.439297344823781,3,40,NA,NA,NA,321,6
4,0.0361613251934339,0.45696714950247,0.965623721142277,0.0866353610239061,0.0145348565301115,0.273701253643847,0.434849744437908,0.296345263934309,3,40,NA,NA,NA,354,6
3,0.0099623808020106,0.614351894481227,0.858585177317059,0.104670804549775,0.0133607380287487,0.283404293274379,0.467446033527132,0.282543562955656,3,41,NA,NA,NA,64,2
4,0.017222558109093,0.628402604245349,0.886242414451468,0.07509114039915,0.0115443592607656,0.348408432911078,0.384755033245912,0.32051426891601,3,41,NA,NA,NA,108,2
6,0.203157511694014,0.650729242079845,0.822582844473519,0.177155828037141,0.046418623234919,0.722634417687652,0.478592698496568,0.490285399409381,3,41,NA,NA,NA,110,2
5,0.18570335010322,0.76685851052148,0.885581104303487,0.371635933065918,0.156733993436137,1.01228909792627,0.503559553266235,0.662315753253634,3,41,NA,NA,NA,118,2
6,0.188780917900298,0.376034486040957,0.835144027226205,0.149441881345315,0.0316446418702405,0.647109956485306,0.403273672404095,0.431031017309504,3,41,NA,NA,NA,205,4
5,0.0172376183132374,0.469855843367805,0.857298048914234,0.150762189989819,0.0260534166370531,0.255281700946705,0.348134278972187,0.291841067985645,3,41,NA,NA,NA,213,4
5,0.203157511694014,0.705747087479823,0.92788993752771,0.102836173638049,0.0284785290889932,0.744966199721517,0.386244642686629,0.488997336977957,3,41,NA,NA,NA,234,4
4,0.117426037853578,0.583492178595001,0.832993035313316,0.127355684475927,0.0421838010697837,0.82516444608481,0.462372955021847,0.577621537955472,3,41,NA,NA,NA,236,4
6,0.114970879523924,0.666616289101554,0.767757428309461,0.170067469030464,0.046384512404686,0.565489051426293,0.568513767988084,0.449795904349255,3,41,NA,NA,NA,307,6
5,0.203157511694014,0.817510786444468,0.803905545319997,0.190112755104982,0.0526616574342627,0.894252260344176,0.532168293911419,0.533651028373071,3,41,NA,NA,NA,311,6
6,0.115609411142909,0.547032833595502,0.881548612212498,0.133461875139502,0.0291680030892618,0.528587250466862,0.477625309179782,0.420297835891906,3,41,NA,NA,NA,321,6
4,0.00952693636072729,0.568360249641014,0.967745347708669,0.0690926785531306,0.00933443392886761,0.195615485334492,0.372306879968899,0.251915831315926,3,41,NA,NA,NA,354,6
3,0.0241081462297806,0.481976127557084,0.846351492799535,0.133735422231971,0.026184947702341,0.214337292236919,0.461187180195649,0.344082453832202,3,42,NA,NA,NA,64,2
4,0.12573838438442,0.610995668530982,0.919704890192829,0.112782251003823,0.0266495000519271,0.301914838966449,0.456982187196168,0.422494118409588,3,42,NA,NA,NA,108,2
6,0.178893770222106,0.560580753355069,0.812988621823643,0.21953578625888,0.0592480861209537,0.69417421746577,0.624262424526115,0.494483645140536,3,42,NA,NA,NA,110,2
5,0.251342946383453,0.847277254764744,0.8374067226368,0.367290379554322,0.168300568865958,1.0041897632398,0.502305454447415,0.678135513538205,3,42,NA,NA,NA,118,2
6,0.169960305595486,0.45337239330761,0.824438216157608,0.213906512542626,0.0567042664915199,0.620543801083321,0.479961107318917,0.481327072245665,3,42,NA,NA,NA,205,4
5,0.106917184115995,0.558997019104643,0.897737609851747,0.229196472858851,0.061497758535899,0.263224347665956,0.45440695794541,0.415223371160974,3,42,NA,NA,NA,213,4
5,0.165731637300447,0.711319419329074,0.939883657575716,0.122689536903167,0.0341601241823612,0.677006081912228,0.591286591821322,0.492528589873573,3,42,NA,NA,NA,234,4
4,0.170538655715362,0.572170103310526,0.921553502240939,0.15315737163648,0.0534780491641403,0.341989818484951,0.44250607084119,0.570614088438375,3,42,NA,NA,NA,236,4
6,0.0702830726381345,0.786683982292474,0.816697660861252,0.208540757004613,0.0536539612694593,0.569361374000569,0.619476661041334,0.449052051081223,3,42,NA,NA,NA,307,6
5,0.165731637300447,0.830113144230022,0.814247764225094,0.238253664458298,0.0678948196837572,0.820274944467692,0.638851301124199,0.53303559500696,3,42,NA,NA,NA,311,6
6,0.0711986933122236,0.662409756738568,0.925682797050051,0.166640415536086,0.0395802831084455,0.514616914666863,0.517114212877064,0.429391486786856,3,42,NA,NA,NA,321,6
4,0.0422112969389143,0.6035274895898,0.969017433613986,0.100022200775078,0.0200315061109767,0.196089803650559,0.428940123498219,0.312547525738378,3,42,NA,NA,NA,354,6
3,0.000288439308309851,0.554399099653809,0.838461865236173,0.0954677189533072,0.0121899073081397,0.263607515341458,0.761123690097986,0.276562256634776,3,43,NA,NA,NA,64,2
4,0.00917335380459914,0.62426460592295,0.880178563475618,0.0770099937273046,0.0123560769747791,0.327113662788603,0.607334662555288,0.3144382139508,3,43,NA,NA,NA,108,2
6,0.174907385118725,0.49970517827896,0.868226294224513,0.182028328576282,0.0525887059580297,0.790212484177037,0.485966526859547,0.527053348574403,3,43,NA,NA,NA,110,2
5,0.247362827096503,0.690601651569047,0.876888983661073,0.265917336309769,0.0824527707784387,1.52937800879282,0.689464837681781,0.649349005802548,3,43,NA,NA,NA,118,2
6,0.175407617317841,0.305443575262262,0.818121234948814,0.160014856648393,0.0371964704200741,0.711018082283552,0.501389801608687,0.466049703512385,3,43,NA,NA,NA,205,4
5,0.0565967365108477,0.313920269585396,0.887011986217579,0.14620229681857,0.0239445449740988,0.339091188215102,0.79345935476084,0.318348375755938,3,43,NA,NA,NA,213,4
5,0.174907385118725,0.568171651356394,0.944332403541931,0.109458266490159,0.0335862409967371,0.781980054649406,0.501560484784019,0.516310654882392,3,43,NA,NA,NA,234,4
4,0.00446001574862562,0.588272296286864,0.852171512682995,0.102536204187914,0.0231396042880996,0.825330019811821,0.580429514522127,0.48282101235172,3,43,NA,NA,NA,236,4
6,0.099164755207332,0.542298787857026,0.783153768882191,0.183635286198726,0.0559156776892346,0.757603294433675,0.459431828298681,0.532863709285191,3,43,NA,NA,NA,307,6
5,0.174907385118725,0.533559321647529,0.83844469758339,0.201793100310766,0.0622434099302313,0.943283585573167,0.528370907647994,0.567583132172862,3,43,NA,NA,NA,311,6
6,0.099164755207332,0.565059869175529,0.853194809299112,0.139925106545316,0.0342623756316826,0.662702130058525,0.468458612414189,0.473731375171596,3,43,NA,NA,NA,321,6
4,0.0349217954620834,0.393859242431572,0.978738906657526,0.0735815407015226,0.0107596863919954,0.270280706118144,0.67237125104347,0.2817872441008,3,43,NA,NA,NA,354,6
3,0.000422657569443681,0.583197836840903,0.803715306646851,0.14681466968251,0.0263589066669256,0.422626049555718,0.467690218867905,0.379167738385279,3,44,NA,NA,NA,64,2
4,0.0406859986771818,0.60358644428363,0.879398979046876,0.0745427511937436,0.0127327142829946,0.554916871070049,0.310553886703708,0.392149574670975,3,44,NA,NA,NA,108,2
6,0.192642719872573,0.548291468201744,0.874387025772205,0.17845393042653,0.0491280320357663,0.747994142152543,0.407220444657783,0.520185533343526,3,44,NA,NA,NA,110,2
5,0.0935923860473339,0.752743673524019,0.91269524486182,0.396769316999901,0.175655484449817,0.504325991345966,0.548134329028039,0.668904234367546,3,44,NA,NA,NA,118,2
6,0.178723062743664,0.559853325334214,0.905859672172567,0.154798819466613,0.0364302783850033,0.712312580459445,0.36455697188909,0.4810524755014,3,44,NA,NA,NA,205,4
5,0.0398125859253512,0.513450064513621,0.860481212442241,0.175645461743308,0.0406776733375757,0.565052552942239,0.342189839576106,0.421957571801368,3,44,NA,NA,NA,213,4
5,0.192642719872573,0.602533177544831,0.951350717935213,0.102580293243089,0.0291294845751551,0.742776316445036,0.322801270210425,0.510193862883847,3,44,NA,NA,NA,234,4
4,0.157936891113873,0.583846744386558,0.922778194828814,0.135041311772694,0.0471813054682717,0.838204430958539,0.402421306534592,0.601614862028634,3,44,NA,NA,NA,236,4
6,0.0891066234486534,0.572145881195195,0.704876718176023,0.170965045789937,0.0460385275852018,0.357143834730347,0.521524981086112,0.438792427585875,3,44,NA,NA,NA,307,6
5,0.192642719872573,0.653613357726469,0.859796017503497,0.192430124239001,0.0557215098447437,0.929598220539401,0.470970169286084,0.556404815587012,3,44,NA,NA,NA,311,6
6,0.12651805033405,0.538809660065402,0.882656599542494,0.14216323630987,0.0314481321700282,0.488811237168362,0.416331755334896,0.420147958514449,3,44,NA,NA,NA,321,6
4,0.0159836521116674,0.478711806308812,0.927130127108903,0.065776554713418,0.00859640591963066,0.162445887902955,0.43338096928774,0.222432648752535,3,44,NA,NA,NA,354,6
3,0.0881285703875896,0.578265677286297,0.753409905397826,0.176676651675415,0.0383416496787514,0.897580627264434,0.680992436354685,0.493418624595309,3,45,NA,NA,NA,64,2
4,0.115813898183946,0.594053204463649,0.901253514603353,0.112452187649359,0.0284422367634361,0.526926088063834,0.445534554231401,0.476516753762077,3,45,NA,NA,NA,108,2
6,0.209595563551526,0.628679852564115,0.932075016315257,0.220613847207545,0.0621499821568047,0.847806736835542,0.603104881459479,0.53810156459634,3,45,NA,NA,NA,110,2
5,0.182553376796305,0.822769049096497,0.881526259218439,0.392718887523392,0.186071478014086,1.00970562392044,0.509357372610809,0.689212245994383,3,45,NA,NA,NA,118,2
6,0.197066487459012,0.492828226290775,0.92678969536882,0.219108435275904,0.0637453282444346,0.703434640958275,0.566401493807296,0.52433323297708,3,45,NA,NA,NA,205,4
5,0.162538176279091,0.465686712610913,0.910183443473484,0.253585980068982,0.0823821224069052,0.623077883823963,0.617254300264645,0.521160808064069,3,45,NA,NA,NA,213,4
5,0.161046616253321,0.706706355071748,0.953785792607891,0.122507125288374,0.0351582463097814,0.681877334029394,0.537286365968824,0.5230730847125,3,45,NA,NA,NA,234,4
4,0.228726129716845,0.593509336894667,0.903631578243979,0.161159521959388,0.0577206590556863,0.984055718159015,0.525349383233595,0.630419256930749,3,45,NA,NA,NA,236,4
6,0.142204509569347,0.66402900273648,0.888502286052543,0.208577854496212,0.0525126742376628,0.578646909853424,0.596791878736141,0.453849159317342,3,45,NA,NA,NA,307,6
5,0.161046616253321,0.776511383248318,0.86918411791669,0.240266204034601,0.0724134446266933,0.841533068529908,0.638750419856961,0.56926593808382,3,45,NA,NA,NA,311,6
6,0.176895154221963,0.679990355264754,0.963450812866274,0.177086188445188,0.0409580946946516,0.609594098800654,0.540272901102067,0.42645384634313,3,45,NA,NA,NA,321,6
4,0.0536195271390127,0.550143795180866,0.952605239221877,0.0966509378582241,0.0188220568695137,0.328430154491844,0.449494172528771,0.325901913029909,3,45,NA,NA,NA,354,6
3,0.00664566426022852,0.585913861113758,0.809971260143513,0.138135112246282,0.0231444826615449,0.317092599052065,0.476982559337895,0.366449192038028,3,46,NA,NA,NA,64,2
4,0.0133216177828381,0.597308827601778,0.855512391959563,0.0766850271247842,0.0137907243803214,0.28931154764757,0.374651390901881,0.372192081094784,3,46,NA,NA,NA,108,2
6,0.178035832744728,0.589467018689217,0.919997831212587,0.183513664063785,0.0551208291224644,1.00197591017659,0.629985682750061,0.58536452958262,3,46,NA,NA,NA,110,2
5,0.241390900699239,0.854851980473882,0.901097925786543,0.288242358369295,0.0943151703240749,1.54968001876298,0.463409010053128,0.696376429605374,3,46,NA,NA,NA,118,2
6,0.206026326109304,0.559523283248215,0.915683621983318,0.165137011878488,0.0427616920449865,0.872850196578312,0.524596449849209,0.534313753335391,3,46,NA,NA,NA,205,4
5,0.0976758422945122,0.316799072819845,0.844340586238119,0.170584524557685,0.0372325683073441,0.50926099213852,0.398487854442029,0.433286634903144,3,46,NA,NA,NA,213,4
5,0.175919454890495,0.579843486681503,0.961230665744753,0.10923327194852,0.0344046058863948,0.952532992711136,0.578971259913986,0.558323365995666,3,46,NA,NA,NA,234,4
4,0.0376399128421668,0.530814591820329,0.915780275400775,0.110470548419719,0.0265248651591719,0.695286801521712,0.353302274811502,0.499869795280376,3,46,NA,NA,NA,236,4
6,0.0838696631398521,0.504166257940747,0.868771395083141,0.18240857734398,0.056098742162446,0.828491933034072,0.654481754525467,0.531908553862814,3,46,NA,NA,NA,307,6
5,0.175919454890495,0.639503246313269,0.886261425969845,0.203931496481285,0.0658427024759996,1.17399800422403,0.675663342778867,0.624060748980482,3,46,NA,NA,NA,311,6
6,0.0947978958284389,0.621938804850389,0.875501704227863,0.150246344268985,0.0363446600854463,0.756720526828774,0.549548110265829,0.49245013778472,3,46,NA,NA,NA,321,6
4,0.0288804474000683,0.354963327225666,0.940262373332384,0.0703734440035559,0.010332601893765,0.238407178419828,0.489357273429231,0.273944901040752,3,46,NA,NA,NA,354,6
3,0.0178171487987378,0.523382732844601,0.787835562742196,0.120625117326957,0.0193151240548547,0.374651239352014,0.742174277777085,0.347448669110775,3,47,NA,NA,NA,64,2
4,0.0358069994154668,0.596156002970797,0.896662579344202,0.0911615927873235,0.0175597162584084,0.563972588844106,0.574860587935886,0.4215108729359,3,47,NA,NA,NA,108,2
6,0.195371341836957,0.538172249518845,0.80687520434896,0.184074865961361,0.0426790162814512,0.772522536150924,0.592606016338262,0.473960933141089,3,47,NA,NA,NA,110,2
5,0.160647530774982,0.804712227313824,0.841781770238197,0.384105065548399,0.17512051982405,1.00098709854098,0.587003363894556,0.679495927335571,3,47,NA,NA,NA,118,2
