"SR","FRic","FEve","FDiv","FDis","RaoQ","kde.alpha","kde.evenness","kde.dispersion","sev.blackplots","n_trait","traits","mean_cor","min_cor","max_cor"
6,2.40274333462725,0.773185234655882,0.968774561285876,0.497348310771765,0.652054466002988,0.323250386446106,0.427710298243059,0.320979118267975,86.2985685071575,2,13,NA,NA,NA
4,1.41984793869495,0.740016037701626,0.596954809716797,1.10737544595543,1.25421532224521,0.44538493729303,0.447584909323723,0.355889127059714,45.4545454545455,2,13,NA,NA,NA
5,0.875722873636037,0.199844350361758,0.869404436940286,0.470321143931605,0.34404155526075,0.133287023494597,0.475540044692674,0.238866898888401,50.6535947712418,2,13,NA,NA,NA
7,3.33753126722968,0.347077653838489,0.830638923767029,0.516145770513454,0.444594933411256,0.297149102200267,0.473202527150554,0.282217336745446,46.5116279069767,2,13,NA,NA,NA
3,0.861032345134405,0.0652344653333727,0.998795118407869,0.111083611267466,0.197286651343493,0.491492761077107,0.352168208099691,0.391773512682551,98.396501457726,2,13,NA,NA,NA
4,1.06229917685621,0.171644616495303,0.983693910885954,1.20692812149853,1.51959794443854,0.246249423812498,0.640885635624407,0.341859134323284,55.2825552825553,2,13,NA,NA,NA
5,5.36902706549055,0.670048349648907,0.928439055133656,1.53927894564184,2.74058505800971,0.988942060235809,0.600670205212428,0.536301344712631,50.1022494887526,2,13,NA,NA,NA
2,NA,NA,NA,0.0683569135518041,0.0485085005104235,0.0860181448668508,0.591805761129563,0.222330828082655,87.7777777777778,2,13,NA,NA,NA
7,5.51636057196371,0.364649833983013,0.904939194246743,1.37918169398296,2.40186130600987,0.736908706658957,0.549684461855939,0.477618424010148,1.06609808102345,2,13,NA,NA,NA
5,4.59680858684623,0.330015309521073,0.925117059961208,1.12810741654351,1.7646881357016,0.844416897027213,0.582880691276481,0.476148632978982,65.7051282051282,2,13,NA,NA,NA
3,1.02212643710681,0.740755741094638,0.760061076324601,0.901711363558062,0.889366494950644,0.342414610627383,0.667968329728812,0.349735884180242,57.5,2,13,NA,NA,NA
4,3.28350439897912,0.488061976970666,0.791722432247891,1.25901192650048,1.76624004864548,0.889944865263354,0.625464045324919,0.485634442167853,40.5940594059406,2,13,NA,NA,NA
4,1.37421408641202,0.320482076476678,0.988500939773565,0.133640291787667,0.125619896138224,0.232480840845668,0.488253017452588,0.252399651444779,96,2,13,NA,NA,NA
2,NA,NA,NA,0.344998322353594,0.342383478640482,0.354483236050164,0.546958405167604,0.325988735652726,90.3846153846154,2,13,NA,NA,NA
6,4.35500370429271,0.448069499084806,0.985556264241496,1.5189510978324,2.685110561556,0.635477573962255,0.427128921068847,0.442883536693308,61.1570247933884,2,13,NA,NA,NA
3,1.2103143828012,0.16790483032951,0.978892159391694,0.403798439613063,0.483573475238845,0.362179896208726,0.535150946811587,0.351470842336256,84.5714285714286,2,13,NA,NA,NA
2,NA,NA,NA,0.0680294695088902,0.048276134555065,0.0859608102830917,0.599067944729842,0.220506091261679,96.3592233009709,2,13,NA,NA,NA
3,1.24292310098883,0.25203201118791,0.743577567940989,0.526808470734848,0.411001729482759,0.53691221920716,0.46446347078668,0.383834374607079,59.5141700404858,2,13,NA,NA,NA
3,2.78213535585314,0.211110833887366,0.950417007785464,0.519108395187265,0.585926913272241,0.755973717022214,0.49137888315594,0.449301434814026,12.9854368932039,2,13,NA,NA,NA
3,2.75040086304455,0.357934772641881,0.99771707956608,0.736544334256455,0.94257875854633,0.776744380941357,0.539136201065099,0.461306391919327,80.590717299578,2,13,NA,NA,NA
3,2.97720986720236,0.673693250346367,0.750967288790321,1.04605855656118,1.8764815281901,0.973319598836339,0.565172401624882,0.579101846600773,76.9230769230769,2,13,NA,NA,NA
2,NA,NA,NA,0.61658435079614,0.782795701764557,0.304214543834294,0.726374815126142,0.448645261594271,75.2212389380531,2,13,NA,NA,NA
4,1.00853117110629,0.41647913654348,0.377796604944094,0.68811908074325,1.00355391836194,0.394185501043274,0.509701059143614,0.46757199855615,71.6666666666667,2,14,NA,NA,NA
5,0.622864621401156,0.225033920384077,0.970745292245645,0.804440439113682,0.757677383409075,0.16150372044715,0.431996043032316,0.295258750939361,64.1119221411192,2,14,NA,NA,NA
2,NA,NA,NA,0.547662605615316,0.605079382701239,0.256602985293691,0.565127875602279,0.438085129439878,80.8219178082192,2,14,NA,NA,NA
3,0.177745436318971,0.979730168600406,0.674762956132557,0.659528888344714,0.44664504641635,0.239658099424914,0.702146542206772,0.305094180353551,56.6176470588235,2,14,NA,NA,NA
5,2.08145244812136,0.34236617077097,0.152179296338685,0.0838908615896562,0.105195307308538,0.285934767640272,0.499719439972129,0.398247046289065,95.1456310679612,2,14,NA,NA,NA
6,1.96844164003158,0.497704977480726,0.835616386213478,0.313699103842493,0.324261761457404,0.320880223134888,0.555711366412983,0.327246428287721,86.2985685071575,2,14,NA,NA,NA
4,0.464594983124274,0.711944538456059,0.595231283970828,0.242567199486474,0.0651300077608924,0.0970739009402868,0.515890602159678,0.16494264278699,45.4545454545455,2,14,NA,NA,NA
5,1.61992778123224,0.388252499172081,0.797204232567623,0.402445123826972,0.31802550565544,0.284094707255131,0.627673391637879,0.299896591510245,50.6535947712418,2,14,NA,NA,NA
7,1.39754606164817,0.264024311157307,0.838961397838771,0.440531875401908,0.355798911921307,0.204369509507158,0.466583297971243,0.271631873382496,46.5116279069767,2,14,NA,NA,NA
3,0.467410887881057,0.0419233103530892,0.998830719435435,0.0573289931975001,0.052929955438619,0.158635729337736,0.42829264637606,0.239479416561625,98.396501457726,2,14,NA,NA,NA
4,1.13955789624681,0.568672415716731,0.796869516257372,1.05333816879324,1.16389882954928,0.328995598256315,0.516889386858424,0.381144173387694,55.2825552825553,2,14,NA,NA,NA
5,2.64471667002758,0.849971013372266,0.554854153746013,1.14792498609885,1.90261034933044,0.508950803352489,0.477291739909857,0.510499755867352,50.1022494887526,2,14,NA,NA,NA
2,NA,NA,NA,0.0809326913068799,0.0679987492499813,0.102491061962513,0.60024295833355,0.305638567910924,87.7777777777778,2,14,NA,NA,NA
7,1.88478116995393,0.412344760688041,0.923941212629695,1.40599040676396,2.59218426531459,0.371780247735839,0.341192959337698,0.49766806664087,1.06609808102345,2,14,NA,NA,NA
5,1.60551271265431,0.671363293610802,0.477321687197799,0.923767016506008,1.28299435042081,0.37763617474827,0.5265242705668,0.489029016405644,65.7051282051282,2,14,NA,NA,NA
3,0.692471550092797,0.585433251290691,0.938641001660618,1.04754689030697,1.18754798384595,0.368064336947697,0.728331437849022,0.413250445552763,57.5,2,14,NA,NA,NA
4,2.44277006480634,0.88756234800124,0.580484928016153,1.19726798580971,1.64944410402584,0.737579287741781,0.613549751044376,0.551012535303341,40.5940594059406,2,14,NA,NA,NA
4,1.65331261781869,0.238912463027264,0.994909536621601,0.139655692849484,0.136874684636078,0.348366240582585,0.441845267855207,0.306961951866013,96,2,14,NA,NA,NA
2,NA,NA,NA,0.0519830998507109,0.00777325976587275,0.00665157097628071,0.549190472966013,0.0584693773062362,90.3846153846154,2,14,NA,NA,NA
6,2.65059748197769,0.482836465941746,0.684618350695979,0.752549868394522,0.732013327399591,0.438672125475098,0.510722153362565,0.377822338904374,61.1570247933884,2,14,NA,NA,NA
3,1.24415929911781,0.17454656948536,0.985379917172664,0.359352991126108,0.38312450048975,0.457601067682228,0.587861814318607,0.37025483176809,84.5714285714286,2,14,NA,NA,NA
2,NA,NA,NA,0.080545006634351,0.0676730208896652,0.103599999040431,0.594043081865801,0.308946765815786,96.3592233009709,2,14,NA,NA,NA
3,0.36798619077635,0.913856190282943,0.720631054664905,0.432318284027724,0.212808441558452,0.152109611219212,0.549028323755605,0.219341207211329,59.5141700404858,2,14,NA,NA,NA
3,0.809672663645951,0.130339174480123,0.997714779909351,0.68403192749724,1.01333682464721,0.30635331157968,0.602744807518291,0.482532524539115,12.9854368932039,2,14,NA,NA,NA
3,0.438721480796221,0.795259059420536,0.30715336395756,0.632509992610311,0.706767036903468,0.204378032254405,0.50318187555979,0.45413416214612,80.590717299578,2,14,NA,NA,NA
3,0.836016601628376,0.854753519611102,0.282163938996438,0.565190512419148,0.935511951958268,0.357039715782243,0.604076737870211,0.556144225319985,76.9230769230769,2,14,NA,NA,NA
2,NA,NA,NA,0.536581666994908,0.592836721925352,0.255669850739357,0.561311111579835,0.438559559370497,75.2212389380531,2,14,NA,NA,NA
4,2.22892346096044,0.338722161383157,0.403224868660996,0.834661695153452,1.20545183196394,0.528274136239129,0.588907230883789,0.46814902031149,71.6666666666667,2,15,NA,NA,NA
5,2.62585917966773,0.348058354829156,0.606837829194007,0.716993057062326,0.627361997263926,0.428250839925383,0.523561700570614,0.342633826030901,64.1119221411192,2,15,NA,NA,NA
2,NA,NA,NA,0.45610552833876,0.419678625611608,0.362198499261393,0.55658475265647,0.35770847084724,80.8219178082192,2,15,NA,NA,NA
3,1.10273434055547,0.224124129042657,0.603091971689441,0.396835739994307,0.302400061386838,0.901243554168717,0.556923186142786,0.491597383353535,56.6176470588235,2,15,NA,NA,NA
5,5.30681101039905,0.344303905684709,0.305905916236961,0.0932975177723594,0.147816951633729,0.613248943848405,0.524552230471469,0.409233440343728,95.1456310679612,2,15,NA,NA,NA
6,2.98063582696981,0.637764321286262,0.964028128870303,0.337948102806152,0.43994113614301,0.450062785608538,0.481980900794352,0.341443698524871,86.2985685071575,2,15,NA,NA,NA
4,1.11168850011222,0.702893382449321,0.691799966023094,0.914356507126437,0.83946836136953,0.36217130570909,0.645875214635346,0.322703993438549,45.4545454545455,2,15,NA,NA,NA
5,2.94611870371111,0.252523669166839,0.732695195237577,1.00990846083543,1.24570653995544,0.644677256906284,0.709391030580576,0.42514582669447,50.6535947712418,2,15,NA,NA,NA
7,3.04351392581666,0.363663967236308,0.840425042749876,0.856285788599647,0.765247284616588,0.357958475514708,0.568280024089878,0.309321693922556,46.5116279069767,2,15,NA,NA,NA
3,0.649081306998442,0.0253984574407788,0.999302041312,0.0479563009163627,0.0377340280935219,0.186368478949907,0.394262384402476,0.22049308921385,98.396501457726,2,15,NA,NA,NA
4,1.32896849468262,0.700969582689323,0.994713171083157,0.91452650030173,0.865135907044314,0.366203256393743,0.518147043708782,0.314818428380321,55.2825552825553,2,15,NA,NA,NA
5,0.81817802632939,0.434164643022995,0.60719304402918,0.933508071569492,1.27590524847718,0.483375034597518,0.410558265254242,0.393615955052823,50.1022494887526,2,15,NA,NA,NA
2,NA,NA,NA,0.0477478978075684,0.0236679951095263,0.120052576064056,0.475181067316542,0.179140604386943,87.7777777777778,2,15,NA,NA,NA
7,3.7685860510619,0.487503354086495,0.971808456060733,1.23688428955898,1.90629444187903,0.531084280049095,0.408479722432538,0.408528151295075,1.06609808102345,2,15,NA,NA,NA
5,1.02240321794977,0.755373959019698,0.438343288141775,0.716290786295228,0.810533792068294,0.492575369564405,0.464751741784682,0.381355313235435,65.7051282051282,2,15,NA,NA,NA
3,0.975302894739931,0.563246694741926,0.913479168730685,0.695346340666149,0.539709161474275,0.360535651880178,0.599380005591033,0.310210442139148,57.5,2,15,NA,NA,NA
4,5.76173187163044,0.74346284060698,0.689693774858391,1.35626763779528,2.23199271865665,1.3442679578349,0.672115408393475,0.596488600613733,40.5940594059406,2,15,NA,NA,NA
4,3.83778265587631,0.450154571590489,0.99539415086941,0.213511180079463,0.347654791948566,0.696989048508374,0.528608019651724,0.436048720937068,96,2,15,NA,NA,NA
2,NA,NA,NA,0.0727069821950369,0.0152065632157392,0.00915238603715372,0.678035938261335,0.0744355426119268,90.3846153846154,2,15,NA,NA,NA
6,1.41435069590525,0.206756652041674,0.777028215492232,0.626112515767883,0.52200382658418,0.267010746599351,0.456308974031265,0.277375797528502,61.1570247933884,2,15,NA,NA,NA
3,0.597711919330064,0.551131669897548,0.537396081179647,0.262485268771737,0.242862730752501,0.224545948633042,0.490157282624347,0.301102028663454,84.5714285714286,2,15,NA,NA,NA
2,NA,NA,NA,0.047519175299685,0.0235546204177263,0.119898347656187,0.469648748086996,0.180751041679296,96.3592233009709,2,15,NA,NA,NA
3,0.124116912263609,0.287948543805731,0.980862027183501,0.707246547548575,0.566612204138605,0.129604632294459,0.844592583893884,0.244930395973184,59.5141700404858,2,15,NA,NA,NA
3,0.0310177250052155,0.0169782307000681,0.728444245134785,0.444392769140144,0.430190156067772,0.242779421433362,0.483334979040276,0.301053210536478,12.9854368932039,2,15,NA,NA,NA
3,0.479004575375097,0.797210229970343,0.338149598001552,0.526933910976024,0.490014310415541,0.301511175777103,0.514032169189745,0.358639562261889,80.590717299578,2,15,NA,NA,NA
3,0.0132454337331381,0.950612167988832,0.225903180648399,0.444995574905882,0.502051449958864,0.589711427218495,0.546053118650491,0.397580184765628,76.9230769230769,2,15,NA,NA,NA
2,NA,NA,NA,0.446877077624525,0.411187205815884,0.36104626183872,0.555632535122635,0.354835499949627,75.2212389380531,2,15,NA,NA,NA
4,1.73794182578672,0.75998714885806,0.818055529671442,0.749303473872415,0.775067644353326,0.925211450607234,0.589797267111853,0.542096621816772,71.6666666666667,2,16,NA,NA,NA
5,1.91181785343074,0.101494802234009,0.81079599572545,0.807009172739455,0.768090228627628,0.824449674108101,0.494250418968924,0.471228129969774,64.1119221411192,2,16,NA,NA,NA
2,NA,NA,NA,0.599129516897491,0.724148459128325,0.292531497440304,0.573338149596867,0.514625236586279,80.8219178082192,2,16,NA,NA,NA
3,0.0189565002861457,0.297807295240314,0.920983266896552,1.09001287619656,1.21024946778306,0.345993770412893,0.840781368817543,0.570053841129476,56.6176470588235,2,16,NA,NA,NA
5,2.01949751704775,0.497092863603359,0.994857322962821,0.12895300323585,0.139686984500635,0.541015566320961,0.423929838650375,0.41810755610061,95.1456310679612,2,16,NA,NA,NA
6,3.36982117775891,0.634644520917114,0.534985895183519,0.393599785782202,0.501056834633433,1.13431122603013,0.556778811989534,0.543379702216115,86.2985685071575,2,16,NA,NA,NA
4,2.24341022335026,0.55553115396511,0.509165594778434,0.187400532176019,0.109737046330401,0.776807619723628,0.489021940505946,0.455537668661127,45.4545454545455,2,16,NA,NA,NA
5,2.56842746352417,0.29880368377482,0.651571768359055,0.941795082706679,1.0091659641315,1.1382687212166,0.559444568359908,0.557159767003266,50.6535947712418,2,16,NA,NA,NA
7,3.78533919461855,0.322076484227983,0.761141154737577,1.01165943570519,1.18483955271396,0.969534971952685,0.545882069284891,0.537695552905503,46.5116279069767,2,16,NA,NA,NA
3,1.73794182578672,0.911004202584289,0.756950164414101,0.0541435114504725,0.0500960247792547,0.825181991497695,0.494621675187183,0.490096963997071,98.396501457726,2,16,NA,NA,NA
4,0.140131750393418,0.662968608040813,0.837016579027407,1.16336483814738,1.39756305894576,0.195134315449917,0.461603741636224,0.431853099449572,55.2825552825553,2,16,NA,NA,NA
5,2.57985310232059,0.788576458839357,0.81726699596826,1.13548381652906,1.38320806824646,1.17126307466077,0.515681021889621,0.561909112965114,50.1022494887526,2,16,NA,NA,NA
2,NA,NA,NA,0.104162127083945,0.112634812251703,0.606491247114621,0.597996572113125,0.585799966796288,87.7777777777778,2,16,NA,NA,NA
7,2.5885939192354,0.185262539882178,0.906696336818931,0.384919054751325,0.236508018837252,0.555273139141181,0.249748658616326,0.380238019409188,1.06609808102345,2,16,NA,NA,NA
5,3.07527494941043,0.535358423529106,0.968156960502945,1.01368252614382,1.28773870255583,1.25530845061174,0.543944888966195,0.589471709100444,65.7051282051282,2,16,NA,NA,NA
3,0.59768879481855,0.571153652958752,0.683423254759638,1.00414842620353,1.11059403654317,1.12004921742292,0.808968868521435,0.577572449192259,57.5,2,16,NA,NA,NA
4,3.27608044554589,0.830248304964656,0.661480904805933,1.32309857756913,1.93118412294014,1.73583016308215,0.582442379425701,0.691010630217205,40.5940594059406,2,16,NA,NA,NA
4,1.35811765482128,0.336298369191768,0.989603466056678,0.152117976541516,0.154850918645599,0.494451200539256,0.449212513451448,0.422156359700639,96,2,16,NA,NA,NA
2,NA,NA,NA,0.207301974241179,0.123619137712427,0.141605331176339,0.545463097066936,0.255985828354456,90.3846153846154,2,16,NA,NA,NA
6,3.9967547882558,0.198397917328465,0.674960396402617,0.821016762891408,0.829424311361847,1.13342029267946,0.486201781230666,0.537133445919981,61.1570247933884,2,16,NA,NA,NA
3,2.75689985569592,0.959533574829316,0.906547975924679,0.428423118842604,0.567619525580964,1.6074063017165,0.572643436197562,0.663622202990897,84.5714285714286,2,16,NA,NA,NA
2,NA,NA,NA,0.103663168511379,0.112095267728988,0.609312729730262,0.59784557797098,0.571538130474105,96.3592233009709,2,16,NA,NA,NA
3,0.10165296175524,0.153616115938905,0.70920407108575,0.231728628876277,0.120238658226295,0.12224335177549,0.446067298771649,0.304529800973195,59.5141700404858,2,16,NA,NA,NA
3,2.17078219193336,0.206888658349978,0.998747825006502,0.69031580118369,1.02928905745871,1.52274763795496,0.679855428833186,0.657287053000356,12.9854368932039,2,16,NA,NA,NA
3,2.45768050176075,0.986736855264724,0.731464823002558,0.697841195344934,0.850807791248889,1.5533989894201,0.556481678010449,0.626240747656165,80.590717299578,2,16,NA,NA,NA
3,1.53728976902055,0.386075944123218,0.960486135419166,0.655524229862979,0.676608880596651,1.08891044819851,0.633156673147883,0.556050134296544,76.9230769230769,2,16,NA,NA,NA
2,NA,NA,NA,0.587007240637719,0.709496656092315,0.293444422543378,0.569086877857468,0.510839885094217,75.2212389380531,2,16,NA,NA,NA
4,1.93503798005535,0.67705341025564,0.887179470733861,0.79715533889847,0.833752497229494,0.578910891824142,0.545651108245245,0.398850632157701,71.6666666666667,2,17,NA,NA,NA
5,2.02530621164334,0.161984771640972,0.879452484683688,0.925413004138326,0.981415345988316,0.518365189589142,0.555309773665418,0.39198699189687,64.1119221411192,2,17,NA,NA,NA
2,NA,NA,NA,0.600568583230058,0.727631342745274,1.05441000479468,0.714570746211085,0.551165542583546,80.8219178082192,2,17,NA,NA,NA
3,0.0723501515471644,0.986048682151126,0.649276208634938,0.571027874056651,0.335591335078198,0.210967673609765,0.504699155893086,0.241664771459126,56.6176470588235,2,17,NA,NA,NA
5,2.01035140719992,0.486318450890362,0.985859337945126,0.12658418033219,0.127469107775926,0.303467165079732,0.306336072078191,0.282313437566808,95.1456310679612,2,17,NA,NA,NA
6,5.82254695368719,0.425746480618839,0.973164161385321,0.490625427832113,0.752865683640504,0.823008080180001,0.497306757632318,0.486287717165203,86.2985685071575,2,17,NA,NA,NA
4,1.89970633705652,0.0760831172634534,0.90448579959757,0.432169797402591,0.377222572577383,0.550265455069962,0.355848431001146,0.420512534678091,45.4545454545455,2,17,NA,NA,NA
5,2.69118043121419,0.713611208130025,0.825746059809377,1.017813843067,1.06302653666793,0.650699140991419,0.625186379967334,0.433027328214122,50.6535947712418,2,17,NA,NA,NA
7,2.84447534612466,0.441037374118253,0.867757941529736,1.04458131756609,1.11974229833184,0.449141354373654,0.571912037677747,0.361685339081674,46.5116279069767,2,17,NA,NA,NA
3,1.93503798005535,0.0314489460140233,0.995376017996922,0.0629217671298224,0.0655374570253688,0.570337050532545,0.40495276952349,0.387595558831995,98.396501457726,2,17,NA,NA,NA
4,1.63208099186983,0.701183572146044,0.776742573659656,1.18350276352749,1.43830010675612,0.666295597727561,0.795057264122551,0.471028779918864,55.2825552825553,2,17,NA,NA,NA
5,4.75429698898986,0.356601776091976,0.847444103688347,1.19736747001383,1.51641164422015,0.92304778741522,0.626151142475381,0.503812082462496,50.1022494887526,2,17,NA,NA,NA
2,NA,NA,NA,0.0907601123872974,0.0855151396861401,0.434506807752312,0.473343931206053,0.343940006747821,87.7777777777778,2,17,NA,NA,NA
7,5.50367328298331,0.403208083522205,0.737372028943686,0.600688137678336,0.52326893765094,0.622215628149879,0.481949769714751,0.403145264819624,1.06609808102345,2,17,NA,NA,NA
5,2.96110944491864,0.630479654002259,0.945671343048603,1.0293769747072,1.28089806330015,0.702735186565595,0.714368972339737,0.446119564122389,65.7051282051282,2,17,NA,NA,NA
3,1.36444042285681,0.650955149305299,0.964021013779343,1.11370384775572,1.31498109168819,0.616375630433889,0.55600562601107,0.440525879239782,57.5,2,17,NA,NA,NA
4,2.83381510815634,0.761819601063304,0.720617261469501,1.27931729088585,1.7643543969754,1.06154521470021,0.773607353700253,0.543852477498883,40.5940594059406,2,17,NA,NA,NA
4,0.934298224488879,0.352433945895831,0.989103631918531,0.116929122093878,0.0993712820572172,0.245271440354138,0.417100828994448,0.266552523233439,96,2,17,NA,NA,NA
2,NA,NA,NA,0.354839265952743,0.362194772559283,0.315469626844868,0.54258154801254,0.383148098625603,90.3846153846154,2,17,NA,NA,NA
6,5.00178375694318,0.472925842403737,0.938838234687048,1.0682658420824,1.51193873451934,0.763785239856954,0.487980554186603,0.503759659244397,61.1570247933884,2,17,NA,NA,NA
3,2.48027609598975,0.199969616578814,0.996419197469265,0.431814247002774,0.557353980565458,0.905905979908304,0.645150743725857,0.500252856978414,84.5714285714286,2,17,NA,NA,NA
2,NA,NA,NA,0.0903253522936766,0.0851055041187303,0.433113514139437,0.463510728364431,0.339847081100284,96.3592233009709,2,17,NA,NA,NA
3,1.05604941659153,0.403791357077339,0.677544935705349,0.800760752033826,0.802795691780422,0.666273706803666,0.527541527114153,0.507793341654983,59.5141700404858,2,17,NA,NA,NA
3,3.98337835623552,0.34961114674512,0.998695160371604,0.997220722653368,2.13963242504558,1.60216359080076,0.451595384298113,0.732162113313045,12.9854368932039,2,17,NA,NA,NA
3,2.92220230809608,0.892002474380291,0.793150333342447,0.70208082456886,0.862272805701985,1.12191402619558,0.629980789105899,0.544780462090037,80.590717299578,2,17,NA,NA,NA
3,1.26104236746464,0.561415472646767,0.931108757266148,0.745305219576024,0.817632556159037,0.53805615180602,0.638289217367589,0.424823000415186,76.9230769230769,2,17,NA,NA,NA
2,NA,NA,NA,0.588417190128021,0.71290907000915,1.04476263928552,0.715460051977267,0.560732684042912,75.2212389380531,2,17,NA,NA,NA
4,1.01875382032178,0.173562097252894,0.833590431199541,0.471014796535914,0.358883599912317,0.282705281054156,0.622950940898259,0.288679043950817,71.6666666666667,2,18,NA,NA,NA
5,0.448356531985331,0.358359226726477,0.981625152231158,0.758858067858643,0.667039533827734,0.212543683231728,0.754259108396185,0.29022272985065,64.1119221411192,2,18,NA,NA,NA
2,NA,NA,NA,0.752018819424177,1.14088953516995,0.556555815623003,0.568875774551748,0.605835724050109,80.8219178082192,2,18,NA,NA,NA
3,0.0509323097763337,0.879863150211056,0.984531915315263,0.600468145068998,0.369793230413104,0.0180421537020902,0.538281043830754,0.164560163025847,56.6176470588235,2,18,NA,NA,NA
5,0.746113271067602,0.419611429873118,0.985357818968889,0.0672500989769544,0.0432340366877948,0.111808708070554,0.417483624277719,0.190672586890337,95.1456310679612,2,18,NA,NA,NA
6,2.51978612861478,0.503475953557929,0.515909537038326,0.387339569973393,0.542138529247013,0.385258279652754,0.51195436878486,0.41991332345245,86.2985685071575,2,18,NA,NA,NA
4,0.533628050797394,0.0179453242788868,0.798235172331504,0.288673500474019,0.157315322998235,0.135701777454319,0.517489051972719,0.260648179381675,45.4545454545455,2,18,NA,NA,NA
5,2.79177155077785,0.66106878334485,0.588278257922699,0.845874695715009,0.775161375991687,0.486185066349736,0.568303656344354,0.406529662874163,50.6535947712418,2,18,NA,NA,NA
7,1.14820665401945,0.655048472157637,0.795110362734613,0.821996084213863,0.734835403704272,0.217527165885144,0.673318533687758,0.28595665722989,46.5116279069767,2,18,NA,NA,NA
3,0.121193419479596,0.0124656900637325,0.99845380234631,0.0520702543351477,0.0451318996770146,0.178688094949131,0.475498562977928,0.241543290185133,98.396501457726,2,18,NA,NA,NA
4,2.5403877999361,0.59247741281153,0.909689192518994,1.4675979633084,2.22706762002871,0.656199726720471,0.509810916433237,0.52192642540885,55.2825552825553,2,18,NA,NA,NA
5,2.6501438044996,0.712592780821375,0.885221733833694,1.36291077702909,2.00625793493475,0.577630591054,0.544366273411579,0.457842981227239,50.1022494887526,2,18,NA,NA,NA
2,NA,NA,NA,0.0461620893576404,0.0221219738263193,0.0586400687316442,0.591102540178515,0.151805202881212,87.7777777777778,2,18,NA,NA,NA
7,2.43936723876014,0.50476513924294,0.856674494448726,1.08776485628659,1.30143152232672,0.393504013736691,0.395255976712425,0.351886502687532,1.06609808102345,2,18,NA,NA,NA
5,3.92703471169674,0.63294605369304,0.739167921503515,1.14245985941688,1.81937360819461,0.894314649305077,0.502585126203554,0.510167898535506,65.7051282051282,2,18,NA,NA,NA
3,1.10585617373042,0.392205119495967,0.848605010030139,1.21252178040613,1.59314305516025,0.586701490282518,0.732483167437589,0.437097749839123,57.5,2,18,NA,NA,NA
4,1.7379098300299,0.703411945996188,0.616409343485776,1.47143998043645,2.44366600277142,0.623029940292208,0.470408388693591,0.554169136990127,40.5940594059406,2,18,NA,NA,NA
4,0.524643146180356,0.322205946774295,0.722649874153601,0.0624761301799914,0.029842538547357,0.109265881919295,0.364083575245746,0.172620617088536,96,2,18,NA,NA,NA
2,NA,NA,NA,0.44630857963315,0.572992984765159,0.753195943056864,0.543161828798421,0.460073703565743,90.3846153846154,2,18,NA,NA,NA
6,1.50097770622372,0.217513177359312,0.72411254167985,0.808371458496526,0.809668015346293,0.265772064870838,0.672590220485625,0.363026809662407,61.1570247933884,2,18,NA,NA,NA
3,1.19875964860787,0.105253247588526,0.974871284964978,0.45441631632655,0.649092185962007,0.463755145603083,0.524431919810469,0.44742987817568,84.5714285714286,2,18,NA,NA,NA
2,NA,NA,NA,0.0459409632069234,0.0220160049027599,0.0586484421949555,0.595023354438512,0.149608686220186,96.3592233009709,2,18,NA,NA,NA
3,0.409429146170687,0.155196197649871,0.683687466926236,0.261751991101592,0.146869830814588,0.14122738626112,0.59235826431549,0.31296077145811,59.5141700404858,2,18,NA,NA,NA
3,3.84732601520417,0.221448036534836,0.9657923449008,0.651262471261264,0.919443883713068,1.1702669460041,0.661002365690409,0.566273165859732,12.9854368932039,2,18,NA,NA,NA
3,0.666457069395645,0.0724772060915577,0.774927543643574,0.866552705058112,1.31363857135219,0.460491677710982,0.506286796969744,0.490683765201404,80.590717299578,2,18,NA,NA,NA
3,1.920049366141,0.33543251245185,0.937588094411324,0.714296909387144,0.838083370810424,0.69190817201984,0.662552681427635,0.433311179680156,76.9230769230769,2,18,NA,NA,NA
2,NA,NA,NA,0.736803111260082,1.11780574821378,0.551617603946745,0.554212502377234,0.581563407575606,75.2212389380531,2,18,NA,NA,NA
4,1.40003944574406,0.486017569446616,0.909139771283487,0.741224128390846,1.02741812904826,0.559194648134354,0.389596577589815,0.432470085079202,71.6666666666667,2,19,NA,NA,NA
5,3.85951149060447,0.250695944060995,0.979816463358039,1.58793214121617,2.86306522118656,0.738054567490927,0.420632450977175,0.490837962939629,64.1119221411192,2,19,NA,NA,NA
2,NA,NA,NA,0.752636927118577,1.14276577122099,1.46179944924583,0.553180841268559,0.6419359035963,80.8219178082192,2,19,NA,NA,NA
3,0.0613417950382774,0.891891846947636,0.681984487707985,0.600655532360189,0.36974420671397,0.0418077333981422,0.487266632808128,0.198574744692561,56.6176470588235,2,19,NA,NA,NA
5,1.47092148030049,0.502579990388511,0.986450004592626,0.134864498132855,0.17027620153055,0.296197363675381,0.207226370088584,0.288204746748461,95.1456310679612,2,19,NA,NA,NA
6,5.12878390313351,0.670498098673501,0.978666144232446,0.553831843041663,0.868609048810233,0.711713950760884,0.368396306510989,0.458049334356254,86.2985685071575,2,19,NA,NA,NA
4,2.04628222498279,0.0536971103761525,0.613764073282195,1.11903404854472,1.31931181939469,0.677991786886916,0.456957690927696,0.444021626781059,45.4545454545455,2,19,NA,NA,NA
5,2.96618947343536,0.857826460726801,0.849183608012143,0.953647565985809,0.958433993292824,0.55618963520708,0.531188665670878,0.410169150460985,50.6535947712418,2,19,NA,NA,NA
